Type,Date,Price
Asia Pacific Equity Fund,8/19/2011,15.3880
Asia Pacific Equity Fund,8/22/2011,15.2820
Asia Pacific Equity Fund,8/23/2011,15.6260
Asia Pacific Equity Fund,8/24/2011,15.4530
Asia Pacific Equity Fund,8/25/2011,15.5480
Asia Pacific Equity Fund,8/26/2011,15.5480
Asia Pacific Equity Fund,8/29/2011,15.9110
Asia Pacific Equity Fund,8/30/2011,16.0250
Asia Pacific Equity Fund,8/31/2011,16.2640
Asia Pacific Equity Fund,9/1/2011,16.3400
Asia Pacific Equity Fund,9/2/2011,16.1580
Asia Pacific Equity Fund,9/5/2011,15.6980
Asia Pacific Equity Fund,9/6/2011,15.5440
Asia Pacific Equity Fund,9/7/2011,15.9080
Asia Pacific Equity Fund,9/8/2011,16.0030
Asia Pacific Equity Fund,9/9/2011,15.8110
Asia Pacific Equity Fund,9/12/2011,15.3510
Asia Pacific Equity Fund,9/14/2011,15.0350
Asia Pacific Equity Fund,9/15/2011,15.1680
Asia Pacific Equity Fund,9/16/2011,15.5410
Asia Pacific Equity Fund,9/19/2011,15.1380
Asia Pacific Equity Fund,9/20/2011,15.1190
Asia Pacific Equity Fund,9/21/2011,15.0800
Asia Pacific Equity Fund,9/22/2011,14.2960
Asia Pacific Equity Fund,9/23/2011,13.9420
Asia Pacific Equity Fund,9/26/2011,13.5780
Asia Pacific Equity Fund,9/27/2011,14.3330
Asia Pacific Equity Fund,9/28/2011,14.3810
Asia Pacific Equity Fund,9/30/2011,14.2180
Asia Pacific Equity Fund,10/3/2011,13.6910
Asia Pacific Equity Fund,10/4/2011,13.3660
Asia Pacific Equity Fund,10/6/2011,14.0250
Asia Pacific Equity Fund,10/7/2011,14.4450
Asia Pacific Equity Fund,10/10/2011,14.5400
Asia Pacific Equity Fund,10/11/2011,14.7880
Asia Pacific Equity Fund,10/12/2011,14.9400
Asia Pacific Equity Fund,10/13/2011,15.0930
Asia Pacific Equity Fund,10/14/2011,15.0260
Asia Pacific Equity Fund,10/17/2011,15.3400
Asia Pacific Equity Fund,10/18/2011,14.8810
Asia Pacific Equity Fund,10/19/2011,15.0430
Asia Pacific Equity Fund,10/20/2011,14.7090
Asia Pacific Equity Fund,10/21/2011,14.7850
Asia Pacific Equity Fund,10/24/2011,15.2710
Asia Pacific Equity Fund,10/25/2011,15.3850
Asia Pacific Equity Fund,10/26/2011,15.3470
Asia Pacific Equity Fund,10/27/2011,15.8240
Asia Pacific Equity Fund,10/28/2011,16.1010
Asia Pacific Equity Fund,10/31/2011,15.8990
Asia Pacific Equity Fund,11/1/2011,15.5360
Asia Pacific Equity Fund,11/2/2011,15.5740
Asia Pacific Equity Fund,11/3/2011,15.3920
Asia Pacific Equity Fund,11/4/2011,15.8220
Asia Pacific Equity Fund,11/7/2011,15.7060
Asia Pacific Equity Fund,11/8/2011,15.6580
Asia Pacific Equity Fund,11/9/2011,15.7240
Asia Pacific Equity Fund,11/10/2011,15.1320
Asia Pacific Equity Fund,11/11/2011,15.3130
Asia Pacific Equity Fund,11/14/2011,15.4800
Asia Pacific Equity Fund,11/15/2011,15.3610
Asia Pacific Equity Fund,11/16/2011,15.1410
Asia Pacific Equity Fund,11/17/2011,15.1240
Asia Pacific Equity Fund,11/18/2011,14.8030
Asia Pacific Equity Fund,11/21/2011,14.5490
Asia Pacific Equity Fund,11/22/2011,14.5820
Asia Pacific Equity Fund,11/23/2011,14.2440
Asia Pacific Equity Fund,11/24/2011,14.3110
Asia Pacific Equity Fund,11/25/2011,14.1250
Asia Pacific Equity Fund,11/28/2011,14.4100
Asia Pacific Equity Fund,11/29/2011,14.6450
Asia Pacific Equity Fund,11/30/2011,14.6610
Asia Pacific Equity Fund,12/1/2011,15.2680
Asia Pacific Equity Fund,12/2/2011,15.3350
Asia Pacific Equity Fund,12/5/2011,15.4000
Asia Pacific Equity Fund,12/6/2011,15.2480
Asia Pacific Equity Fund,12/7/2011,15.4160
Asia Pacific Equity Fund,12/8/2011,15.3480
Asia Pacific Equity Fund,12/9/2011,15.0100
Asia Pacific Equity Fund,12/12/2011,15.0930
Asia Pacific Equity Fund,12/13/2011,14.8730
Asia Pacific Equity Fund,12/14/2011,14.7890
Asia Pacific Equity Fund,12/15/2011,14.5520
Asia Pacific Equity Fund,12/16/2011,14.7710
Asia Pacific Equity Fund,12/19/2011,14.4830
Asia Pacific Equity Fund,12/20/2011,14.5490
Asia Pacific Equity Fund,12/21/2011,14.9360
Asia Pacific Equity Fund,12/22/2011,14.8850
Asia Pacific Equity Fund,12/23/2011,15.0360
Asia Pacific Equity Fund,12/28/2011,14.8650
Asia Pacific Equity Fund,12/29/2011,14.7970
Asia Pacific Equity Fund,12/30/2011,14.8300
Asia Pacific Equity Fund,1/3/2012,15.1480
Asia Pacific Equity Fund,1/4/2012,15.1640
Asia Pacific Equity Fund,1/5/2012,15.0620
Asia Pacific Equity Fund,1/6/2012,14.9440
Asia Pacific Equity Fund,1/9/2012,14.9760
Asia Pacific Equity Fund,1/10/2012,15.2280
Asia Pacific Equity Fund,1/11/2012,15.2780
Asia Pacific Equity Fund,1/12/2012,15.2940
Asia Pacific Equity Fund,1/13/2012,15.3770
Asia Pacific Equity Fund,1/16/2012,15.2080
Asia Pacific Equity Fund,1/17/2012,15.5940
Asia Pacific Equity Fund,1/18/2012,15.6270
Asia Pacific Equity Fund,1/19/2012,15.7940
Asia Pacific Equity Fund,1/20/2012,15.9280
Asia Pacific Equity Fund,1/26/2012,16.1600
Asia Pacific Equity Fund,1/27/2012,16.1930
Asia Pacific Equity Fund,1/30/2012,16.0230
Asia Pacific Equity Fund,1/31/2012,16.1910
Asia Pacific Equity Fund,2/1/2012,16.1560
Asia Pacific Equity Fund,2/2/2012,16.3910
Asia Pacific Equity Fund,2/3/2012,16.3740
Asia Pacific Equity Fund,2/6/2012,16.3720
Asia Pacific Equity Fund,2/7/2012,16.3540
Asia Pacific Equity Fund,2/8/2012,16.5560
Asia Pacific Equity Fund,2/9/2012,16.5890
Asia Pacific Equity Fund,2/10/2012,16.3690
Asia Pacific Equity Fund,2/13/2012,16.4680
Asia Pacific Equity Fund,2/14/2012,16.3500
Asia Pacific Equity Fund,2/15/2012,16.6010
Asia Pacific Equity Fund,2/16/2012,16.4330
Asia Pacific Equity Fund,2/17/2012,16.5830
Asia Pacific Equity Fund,2/20/2012,16.6490
Asia Pacific Equity Fund,2/21/2012,16.6980
Asia Pacific Equity Fund,2/22/2012,16.7480
Asia Pacific Equity Fund,2/23/2012,16.6630
Asia Pacific Equity Fund,2/24/2012,16.7300
Asia Pacific Equity Fund,2/27/2012,16.5770
Asia Pacific Equity Fund,2/28/2012,16.7950
Asia Pacific Equity Fund,2/29/2012,16.9790
Asia Pacific Equity Fund,3/1/2012,16.8100
Asia Pacific Equity Fund,3/2/2012,16.9610
Asia Pacific Equity Fund,3/5/2012,16.7910
Asia Pacific Equity Fund,3/6/2012,16.5040
Asia Pacific Equity Fund,3/7/2012,16.4030
Asia Pacific Equity Fund,3/8/2012,16.6210
Asia Pacific Equity Fund,3/9/2012,16.7880
Asia Pacific Equity Fund,3/12/2012,16.6690
Asia Pacific Equity Fund,3/13/2012,16.8360
Asia Pacific Equity Fund,3/14/2012,16.9360
Asia Pacific Equity Fund,3/15/2012,16.9020
Asia Pacific Equity Fund,3/16/2012,16.9350
Asia Pacific Equity Fund,3/19/2012,17.0000
Asia Pacific Equity Fund,3/20/2012,16.8480
Asia Pacific Equity Fund,3/21/2012,16.7630
Asia Pacific Equity Fund,3/22/2012,16.7460
Asia Pacific Equity Fund,3/23/2012,16.7290
Asia Pacific Equity Fund,3/26/2012,16.7270
Asia Pacific Equity Fund,3/27/2012,16.9610
Asia Pacific Equity Fund,3/28/2012,16.9440
Asia Pacific Equity Fund,3/29/2012,16.7920
Asia Pacific Equity Fund,3/30/2012,16.8420
Asia Pacific Equity Fund,4/2/2012,16.9230
Asia Pacific Equity Fund,4/3/2012,17.1410
Asia Pacific Equity Fund,4/5/2012,16.9380
Asia Pacific Equity Fund,4/10/2012,16.6660
Asia Pacific Equity Fund,4/11/2012,16.5990
Asia Pacific Equity Fund,4/12/2012,16.6990
Asia Pacific Equity Fund,4/13/2012,16.8160
Asia Pacific Equity Fund,4/16/2012,16.7630
Asia Pacific Equity Fund,4/17/2012,16.6620
Asia Pacific Equity Fund,4/18/2012,16.8290
Asia Pacific Equity Fund,4/19/2012,16.8620
Asia Pacific Equity Fund,4/20/2012,16.7940
Asia Pacific Equity Fund,4/23/2012,16.6410
Asia Pacific Equity Fund,4/24/2012,16.6570
Asia Pacific Equity Fund,4/25/2012,16.7070
Asia Pacific Equity Fund,4/26/2012,16.8070
Asia Pacific Equity Fund,4/27/2012,16.8060
Asia Pacific Equity Fund,4/30/2012,16.9720
Asia Pacific Equity Fund,5/2/2012,16.9870
Asia Pacific Equity Fund,5/3/2012,16.9360
Asia Pacific Equity Fund,5/4/2012,16.8180
Asia Pacific Equity Fund,5/7/2012,16.4480
Asia Pacific Equity Fund,5/8/2012,16.4130
Asia Pacific Equity Fund,5/9/2012,16.1280
Asia Pacific Equity Fund,5/10/2012,16.1100
Asia Pacific Equity Fund,5/11/2012,15.9590
Asia Pacific Equity Fund,5/14/2012,15.8230
Asia Pacific Equity Fund,5/15/2012,15.8060
Asia Pacific Equity Fund,5/16/2012,15.3030
Asia Pacific Equity Fund,5/17/2012,15.3690
Asia Pacific Equity Fund,5/18/2012,14.9670
Asia Pacific Equity Fund,5/21/2012,15.0490
Asia Pacific Equity Fund,5/22/2012,15.2490
Asia Pacific Equity Fund,5/23/2012,14.9970
Asia Pacific Equity Fund,5/24/2012,15.0140
Asia Pacific Equity Fund,5/25/2012,14.9630
Asia Pacific Equity Fund,5/28/2012,15.0610
Asia Pacific Equity Fund,5/29/2012,15.3290
Asia Pacific Equity Fund,5/30/2012,15.1610
Asia Pacific Equity Fund,5/31/2012,15.0430
Asia Pacific Equity Fund,6/1/2012,14.9080
Asia Pacific Equity Fund,6/4/2012,14.5720
Asia Pacific Equity Fund,6/5/2012,14.6720
Asia Pacific Equity Fund,6/6/2012,14.8720
Asia Pacific Equity Fund,6/7/2012,15.1230
Asia Pacific Equity Fund,6/8/2012,15.0050
Asia Pacific Equity Fund,6/11/2012,15.2880
Asia Pacific Equity Fund,6/12/2012,15.1870
Asia Pacific Equity Fund,6/13/2012,15.2700
Asia Pacific Equity Fund,6/14/2012,15.1690
Asia Pacific Equity Fund,6/15/2012,15.2680
Asia Pacific Equity Fund,6/18/2012,15.4840
Asia Pacific Equity Fund,6/19/2012,15.5000
Asia Pacific Equity Fund,6/20/2012,15.5830
Asia Pacific Equity Fund,6/21/2012,15.3320
Asia Pacific Equity Fund,6/22/2012,15.0970
Asia Pacific Equity Fund,6/25/2012,14.9280
Asia Pacific Equity Fund,6/26/2012,14.9780
Asia Pacific Equity Fund,6/27/2012,15.0940
Asia Pacific Equity Fund,6/28/2012,15.0770
Asia Pacific Equity Fund,6/29/2012,15.4110
Asia Pacific Equity Fund,7/3/2012,15.6090
Asia Pacific Equity Fund,7/4/2012,15.6420
Asia Pacific Equity Fund,7/5/2012,15.6580
Asia Pacific Equity Fund,7/6/2012,15.5900
Asia Pacific Equity Fund,7/9/2012,15.3210
Asia Pacific Equity Fund,7/10/2012,15.3700
Asia Pacific Equity Fund,7/11/2012,15.3700
Asia Pacific Equity Fund,7/12/2012,15.1020
Asia Pacific Equity Fund,7/13/2012,15.2520
Asia Pacific Equity Fund,7/16/2012,15.3330
Asia Pacific Equity Fund,7/17/2012,15.4330
Asia Pacific Equity Fund,7/18/2012,15.3320
Asia Pacific Equity Fund,7/19/2012,15.5320
Asia Pacific Equity Fund,7/20/2012,15.4980
Asia Pacific Equity Fund,7/23/2012,15.1960
Asia Pacific Equity Fund,7/24/2012,15.1780
Asia Pacific Equity Fund,7/25/2012,15.0610
Asia Pacific Equity Fund,7/26/2012,15.0770
Asia Pacific Equity Fund,7/27/2012,15.4440
Asia Pacific Equity Fund,7/30/2012,15.6090
Asia Pacific Equity Fund,7/31/2012,15.8420
Asia Pacific Equity Fund,8/1/2012,15.8920
Asia Pacific Equity Fund,8/2/2012,15.7570
Asia Pacific Equity Fund,8/3/2012,15.6730
Asia Pacific Equity Fund,8/6/2012,15.9220
Asia Pacific Equity Fund,8/7/2012,15.8880
Asia Pacific Equity Fund,8/8/2012,15.9370
Asia Pacific Equity Fund,8/9/2012,16.1200
Asia Pacific Equity Fund,8/10/2012,16.0530
Asia Pacific Equity Fund,8/13/2012,15.9680
Asia Pacific Equity Fund,8/14/2012,16.0500
Asia Pacific Equity Fund,8/15/2012,16.0330
Asia Pacific Equity Fund,8/16/2012,16.0990
Asia Pacific Equity Fund,8/17/2012,16.1650
Asia Pacific Equity Fund,8/20/2012,16.1800
Asia Pacific Equity Fund,8/21/2012,16.1960
Asia Pacific Equity Fund,8/22/2012,16.1120
Asia Pacific Equity Fund,8/23/2012,16.2620
Asia Pacific Equity Fund,8/24/2012,16.0770
Asia Pacific Equity Fund,8/27/2012,15.9750
Asia Pacific Equity Fund,8/28/2012,15.9250
Asia Pacific Equity Fund,8/29/2012,15.9580
Asia Pacific Equity Fund,8/30/2012,15.8740
Asia Pacific Equity Fund,8/31/2012,15.8400
Asia Pacific Equity Fund,9/3/2012,15.9540
Asia Pacific Equity Fund,9/4/2012,15.8540
Asia Pacific Equity Fund,9/5/2012,15.6530
Asia Pacific Equity Fund,9/6/2012,15.8030
Asia Pacific Equity Fund,9/7/2012,16.0850
Asia Pacific Equity Fund,9/10/2012,16.1170
Asia Pacific Equity Fund,9/11/2012,16.1660
Asia Pacific Equity Fund,9/12/2012,16.3830
Asia Pacific Equity Fund,9/13/2012,16.3650
Asia Pacific Equity Fund,9/14/2012,16.8310
Asia Pacific Equity Fund,9/17/2012,16.7790
Asia Pacific Equity Fund,9/18/2012,16.6450
Asia Pacific Equity Fund,9/19/2012,16.7450
Asia Pacific Equity Fund,9/20/2012,16.5770
Asia Pacific Equity Fund,9/21/2012,16.7100
Asia Pacific Equity Fund,9/24/2012,16.6910
Asia Pacific Equity Fund,9/25/2012,16.6910
Asia Pacific Equity Fund,9/26/2012,16.5730
Asia Pacific Equity Fund,9/27/2012,16.7230
Asia Pacific Equity Fund,9/28/2012,16.9220
Asia Pacific Equity Fund,10/3/2012,16.8190
Asia Pacific Equity Fund,10/4/2012,16.8850
Asia Pacific Equity Fund,10/5/2012,16.9340
Asia Pacific Equity Fund,10/8/2012,16.7820
Asia Pacific Equity Fund,10/9/2012,16.7810
Asia Pacific Equity Fund,10/10/2012,16.6980
Asia Pacific Equity Fund,10/11/2012,16.7140
Asia Pacific Equity Fund,10/12/2012,16.7460
Asia Pacific Equity Fund,10/15/2012,16.7610
Asia Pacific Equity Fund,10/16/2012,16.8430
Asia Pacific Equity Fund,10/17/2012,17.0090
Asia Pacific Equity Fund,10/18/2012,17.1250
Asia Pacific Equity Fund,10/19/2012,17.0250
Asia Pacific Equity Fund,10/22/2012,17.0230
Asia Pacific Equity Fund,10/24/2012,16.9050
Asia Pacific Equity Fund,10/25/2012,16.9710
Asia Pacific Equity Fund,10/26/2012,16.8200
Asia Pacific Equity Fund,10/29/2012,16.8020
Asia Pacific Equity Fund,10/30/2012,16.9010
Asia Pacific Equity Fund,10/31/2012,17.0000
Asia Pacific Equity Fund,11/1/2012,17.0330
Asia Pacific Equity Fund,11/2/2012,17.1480
Asia Pacific Equity Fund,11/5/2012,17.0970
Asia Pacific Equity Fund,11/6/2012,17.1620
Asia Pacific Equity Fund,11/7/2012,17.2950
Asia Pacific Equity Fund,11/8/2012,17.1110
Asia Pacific Equity Fund,11/9/2012,17.0610
Asia Pacific Equity Fund,11/12/2012,17.0590
Asia Pacific Equity Fund,11/13/2012,16.8920
Asia Pacific Equity Fund,11/14/2012,17.0240
Asia Pacific Equity Fund,11/15/2012,16.8240
Asia Pacific Equity Fund,11/16/2012,16.7070
Asia Pacific Equity Fund,11/19/2012,16.8540
Asia Pacific Equity Fund,11/20/2012,16.9700
Asia Pacific Equity Fund,11/21/2012,16.9860
Asia Pacific Equity Fund,11/22/2012,17.1180
Asia Pacific Equity Fund,11/23/2012,17.2670
Asia Pacific Equity Fund,11/26/2012,17.2490
Asia Pacific Equity Fund,11/27/2012,17.3140
Asia Pacific Equity Fund,11/28/2012,17.2310
Asia Pacific Equity Fund,11/29/2012,17.4130
Asia Pacific Equity Fund,11/30/2012,17.4450
Asia Pacific Equity Fund,12/3/2012,17.4100
Asia Pacific Equity Fund,12/4/2012,17.4090
Asia Pacific Equity Fund,12/5/2012,17.5580
Asia Pacific Equity Fund,12/6/2012,17.6240
Asia Pacific Equity Fund,12/7/2012,17.7230
Asia Pacific Equity Fund,12/10/2012,17.7710
Asia Pacific Equity Fund,12/11/2012,17.7700
Asia Pacific Equity Fund,12/12/2012,17.9360
Asia Pacific Equity Fund,12/13/2012,17.9350
Asia Pacific Equity Fund,12/14/2012,17.9010
Asia Pacific Equity Fund,12/17/2012,17.8160
Asia Pacific Equity Fund,12/18/2012,17.8320
Asia Pacific Equity Fund,12/19/2012,17.9480
Asia Pacific Equity Fund,12/20/2012,17.9140
Asia Pacific Equity Fund,12/21/2012,17.7300
Asia Pacific Equity Fund,12/24/2012,17.7610
Asia Pacific Equity Fund,12/27/2012,17.8760
Asia Pacific Equity Fund,12/28/2012,17.9580
Asia Pacific Equity Fund,12/31/2012,17.9220
Asia Pacific Equity Fund,1/2/2013,18.3190
Asia Pacific Equity Fund,1/3/2013,18.4010
Asia Pacific Equity Fund,1/4/2013,18.3340
Asia Pacific Equity Fund,1/7/2013,18.3490
Asia Pacific Equity Fund,1/8/2013,18.2810
Asia Pacific Equity Fund,1/9/2013,18.3140
Asia Pacific Equity Fund,1/10/2013,18.3800
Asia Pacific Equity Fund,1/11/2013,18.3290
Asia Pacific Equity Fund,1/14/2013,18.4430
Asia Pacific Equity Fund,1/15/2013,18.3600
Asia Pacific Equity Fund,1/16/2013,18.3420
Asia Pacific Equity Fund,1/17/2013,18.3420
Asia Pacific Equity Fund,1/18/2013,18.4900
Asia Pacific Equity Fund,1/21/2013,18.4220
Asia Pacific Equity Fund,1/22/2013,18.4540
Asia Pacific Equity Fund,1/23/2013,18.4540
Asia Pacific Equity Fund,1/24/2013,18.3700
Asia Pacific Equity Fund,1/25/2013,18.3030
Asia Pacific Equity Fund,1/28/2013,18.2340
Asia Pacific Equity Fund,1/29/2013,18.4000
Asia Pacific Equity Fund,1/30/2013,18.5150
Asia Pacific Equity Fund,1/31/2013,18.4650
Asia Pacific Equity Fund,2/1/2013,18.4140
Asia Pacific Equity Fund,2/4/2013,18.4780
Asia Pacific Equity Fund,2/5/2013,18.2790
Asia Pacific Equity Fund,2/6/2013,18.3110
Asia Pacific Equity Fund,2/7/2013,18.2940
Asia Pacific Equity Fund,2/8/2013,18.3590
Asia Pacific Equity Fund,2/14/2013,18.6700
Asia Pacific Equity Fund,2/15/2013,18.6860
Asia Pacific Equity Fund,2/18/2013,18.7010
Asia Pacific Equity Fund,2/19/2013,18.6500
Asia Pacific Equity Fund,2/20/2013,18.8320
Asia Pacific Equity Fund,2/21/2013,18.5160
Asia Pacific Equity Fund,2/22/2013,18.5820
Asia Pacific Equity Fund,2/25/2013,18.5960
Asia Pacific Equity Fund,2/26/2013,18.3970
Asia Pacific Equity Fund,2/27/2013,18.5290
Asia Pacific Equity Fund,2/28/2013,18.8260
Asia Pacific Equity Fund,3/1/2013,18.7920
Asia Pacific Equity Fund,3/4/2013,18.4590
Asia Pacific Equity Fund,3/5/2013,18.6570
Asia Pacific Equity Fund,3/6/2013,18.8720
Asia Pacific Equity Fund,3/7/2013,18.7710
Asia Pacific Equity Fund,3/8/2013,18.8540
Asia Pacific Equity Fund,3/11/2013,18.7690
Asia Pacific Equity Fund,3/12/2013,18.7020
Asia Pacific Equity Fund,3/13/2013,18.5350
Asia Pacific Equity Fund,3/14/2013,18.5350
Asia Pacific Equity Fund,3/15/2013,18.5170
Asia Pacific Equity Fund,3/18/2013,18.1680
Asia Pacific Equity Fund,3/19/2013,18.1500
Asia Pacific Equity Fund,3/20/2013,18.1830
Asia Pacific Equity Fund,3/21/2013,18.1660
Asia Pacific Equity Fund,3/22/2013,18.1150
Asia Pacific Equity Fund,3/25/2013,18.2620
Asia Pacific Equity Fund,3/26/2013,18.3280
Asia Pacific Equity Fund,3/27/2013,18.4260
Asia Pacific Equity Fund,3/28/2013,18.3260
Asia Pacific Equity Fund,4/2/2013,18.3560
Asia Pacific Equity Fund,4/3/2013,18.3060
Asia Pacific Equity Fund,4/5/2013,17.8740
Asia Pacific Equity Fund,4/8/2013,17.7890
Asia Pacific Equity Fund,4/9/2013,17.9710
Asia Pacific Equity Fund,4/10/2013,18.0860
Asia Pacific Equity Fund,4/11/2013,18.2670
Asia Pacific Equity Fund,4/12/2013,18.1840
Asia Pacific Equity Fund,4/15/2013,18.0160
Asia Pacific Equity Fund,4/16/2013,18.0320
Asia Pacific Equity Fund,4/17/2013,18.1140
Asia Pacific Equity Fund,4/18/2013,17.9480
Asia Pacific Equity Fund,4/19/2013,18.1620
Asia Pacific Equity Fund,4/22/2013,18.2100
Asia Pacific Equity Fund,4/23/2013,18.1260
Asia Pacific Equity Fund,4/24/2013,18.3070
Asia Pacific Equity Fund,4/25/2013,18.4220
Asia Pacific Equity Fund,4/26/2013,18.4710
Asia Pacific Equity Fund,4/29/2013,18.5850
Asia Pacific Equity Fund,4/30/2013,18.9310
Asia Pacific Equity Fund,5/2/2013,18.9130
Asia Pacific Equity Fund,5/3/2013,18.9120
Asia Pacific Equity Fund,5/6/2013,18.9930
Asia Pacific Equity Fund,5/7/2013,18.9430
Asia Pacific Equity Fund,5/8/2013,19.0410
Asia Pacific Equity Fund,5/9/2013,19.0070
Asia Pacific Equity Fund,5/10/2013,18.8580
Asia Pacific Equity Fund,5/13/2013,18.6900
Asia Pacific Equity Fund,5/14/2013,18.7390
Asia Pacific Equity Fund,5/15/2013,18.7880
Asia Pacific Equity Fund,5/16/2013,18.8370
Asia Pacific Equity Fund,5/20/2013,18.9990
Asia Pacific Equity Fund,5/21/2013,18.9980
Asia Pacific Equity Fund,5/22/2013,18.9150
Asia Pacific Equity Fund,5/23/2013,18.5840
Asia Pacific Equity Fund,5/24/2013,18.5510
Asia Pacific Equity Fund,5/27/2013,18.5810
Asia Pacific Equity Fund,5/28/2013,18.7290
Asia Pacific Equity Fund,5/29/2013,18.6300
Asia Pacific Equity Fund,5/30/2013,18.5790
Asia Pacific Equity Fund,5/31/2013,18.5620
Asia Pacific Equity Fund,6/3/2013,18.4280
Asia Pacific Equity Fund,6/4/2013,18.4770
Asia Pacific Equity Fund,6/5/2013,18.1960
Asia Pacific Equity Fund,6/6/2013,18.0300
Asia Pacific Equity Fund,6/7/2013,17.8810
Asia Pacific Equity Fund,6/10/2013,17.8790
Asia Pacific Equity Fund,6/11/2013,17.5970
Asia Pacific Equity Fund,6/13/2013,17.3650
Asia Pacific Equity Fund,6/14/2013,17.6450
Asia Pacific Equity Fund,6/17/2013,17.7090
Asia Pacific Equity Fund,6/18/2013,17.7080
Asia Pacific Equity Fund,6/19/2013,17.6410
Asia Pacific Equity Fund,6/20/2013,16.9810
Asia Pacific Equity Fund,6/21/2013,16.7830
Asia Pacific Equity Fund,6/24/2013,16.4180
Asia Pacific Equity Fund,6/25/2013,16.3680
Asia Pacific Equity Fund,6/26/2013,16.6480
Asia Pacific Equity Fund,6/27/2013,16.9600
Asia Pacific Equity Fund,6/28/2013,17.2070
Asia Pacific Equity Fund,7/2/2013,17.1550
Asia Pacific Equity Fund,7/3/2013,16.7420
Asia Pacific Equity Fund,7/4/2013,16.8900
Asia Pacific Equity Fund,7/5/2013,16.9390
Asia Pacific Equity Fund,7/8/2013,16.6570
Asia Pacific Equity Fund,7/9/2013,16.8540
Asia Pacific Equity Fund,7/10/2013,16.9520
Asia Pacific Equity Fund,7/11/2013,17.3960
Asia Pacific Equity Fund,7/12/2013,17.3960
Asia Pacific Equity Fund,7/15/2013,17.4600
Asia Pacific Equity Fund,7/16/2013,17.5250
Asia Pacific Equity Fund,7/17/2013,17.5570
Asia Pacific Equity Fund,7/18/2013,17.4900
Asia Pacific Equity Fund,7/19/2013,17.4070
Asia Pacific Equity Fund,7/22/2013,17.4550
Asia Pacific Equity Fund,7/23/2013,17.6850
Asia Pacific Equity Fund,7/24/2013,17.7010
Asia Pacific Equity Fund,7/25/2013,17.7000
Asia Pacific Equity Fund,7/26/2013,17.7490
Asia Pacific Equity Fund,7/29/2013,17.6480
Asia Pacific Equity Fund,7/30/2013,17.6140
Asia Pacific Equity Fund,7/31/2013,17.4820
Asia Pacific Equity Fund,8/1/2013,17.5300
Asia Pacific Equity Fund,8/2/2013,17.5630
Asia Pacific Equity Fund,8/5/2013,17.6100
Asia Pacific Equity Fund,8/6/2013,17.5270
Asia Pacific Equity Fund,8/7/2013,17.2800
Asia Pacific Equity Fund,8/8/2013,17.3780
Asia Pacific Equity Fund,8/9/2013,17.4590
Asia Pacific Equity Fund,8/12/2013,17.5730
Asia Pacific Equity Fund,8/13/2013,17.8520
Asia Pacific Equity Fund,8/15/2013,17.8340
Asia Pacific Equity Fund,8/16/2013,17.7350
Asia Pacific Equity Fund,8/19/2013,17.6010
Asia Pacific Equity Fund,8/20/2013,17.2550
Asia Pacific Equity Fund,8/21/2013,17.1230
Asia Pacific Equity Fund,8/22/2013,17.0400
Asia Pacific Equity Fund,8/23/2013,17.1710
Asia Pacific Equity Fund,8/26/2013,17.2840
Asia Pacific Equity Fund,8/27/2013,17.0700
Asia Pacific Equity Fund,8/28/2013,16.9040
Asia Pacific Equity Fund,8/29/2013,17.0850
Asia Pacific Equity Fund,8/30/2013,17.2650
Asia Pacific Equity Fund,9/2/2013,17.4270
Asia Pacific Equity Fund,9/3/2013,17.5250
Asia Pacific Equity Fund,9/4/2013,17.5410
Asia Pacific Equity Fund,9/5/2013,17.6720
Asia Pacific Equity Fund,9/6/2013,17.7040
Asia Pacific Equity Fund,9/9/2013,17.9330
Asia Pacific Equity Fund,9/10/2013,18.1790
Asia Pacific Equity Fund,9/11/2013,18.1780
Asia Pacific Equity Fund,9/12/2013,18.1940
Asia Pacific Equity Fund,9/13/2013,18.1110
Asia Pacific Equity Fund,9/16/2013,18.4210
Asia Pacific Equity Fund,9/17/2013,18.4040
Asia Pacific Equity Fund,9/18/2013,18.3370
Asia Pacific Equity Fund,9/19/2013,18.6980
Asia Pacific Equity Fund,9/23/2013,18.5470
Asia Pacific Equity Fund,9/24/2013,18.4640
Asia Pacific Equity Fund,9/25/2013,18.4470
Asia Pacific Equity Fund,9/26/2013,18.4470
Asia Pacific Equity Fund,9/27/2013,18.4460
Asia Pacific Equity Fund,9/30/2013,18.2140
Asia Pacific Equity Fund,10/2/2013,18.3110
Asia Pacific Equity Fund,10/3/2013,18.4750
Asia Pacific Equity Fund,10/4/2013,18.5070
Asia Pacific Equity Fund,10/7/2013,18.3900
Asia Pacific Equity Fund,10/8/2013,18.4550
Asia Pacific Equity Fund,10/9/2013,18.4380
Asia Pacific Equity Fund,10/10/2013,18.5030
Asia Pacific Equity Fund,10/11/2013,18.7150
Asia Pacific Equity Fund,10/15/2013,18.8280
Asia Pacific Equity Fund,10/16/2013,18.7610
Asia Pacific Equity Fund,10/17/2013,18.8590
Asia Pacific Equity Fund,10/18/2013,18.9900
Asia Pacific Equity Fund,10/21/2013,19.0040
Asia Pacific Equity Fund,10/22/2013,19.0190
Asia Pacific Equity Fund,10/23/2013,18.8550
Asia Pacific Equity Fund,10/24/2013,18.8380
Asia Pacific Equity Fund,10/25/2013,18.8040
Asia Pacific Equity Fund,10/28/2013,18.9170
