Type,Date,Price
Global Equity Fund,8/27/2009,12.9430
Global Equity Fund,8/28/2009,13.0300
Global Equity Fund,8/31/2009,12.9380
Global Equity Fund,9/1/2009,12.7390
Global Equity Fund,9/2/2009,12.6380
Global Equity Fund,9/3/2009,12.7110
Global Equity Fund,9/4/2009,12.8460
Global Equity Fund,9/7/2009,12.9510
Global Equity Fund,9/8/2009,13.1220
Global Equity Fund,9/9/2009,13.2190
Global Equity Fund,9/10/2009,13.3600
Global Equity Fund,9/11/2009,13.4240
Global Equity Fund,9/14/2009,13.4050
Global Equity Fund,9/15/2009,13.4410
Global Equity Fund,9/16/2009,13.6880
Global Equity Fund,9/17/2009,13.7160
Global Equity Fund,9/18/2009,13.7020
Global Equity Fund,9/21/2009,13.6110
Global Equity Fund,9/22/2009,13.7530
Global Equity Fund,9/23/2009,13.6930
Global Equity Fund,9/24/2009,13.4940
Global Equity Fund,9/25/2009,13.4270
Global Equity Fund,9/28/2009,13.5320
Global Equity Fund,9/29/2009,13.5460
Global Equity Fund,9/30/2009,13.5570
Global Equity Fund,10/2/2009,13.1130
Global Equity Fund,10/5/2009,13.2720
Global Equity Fund,10/6/2009,13.5310
Global Equity Fund,10/7/2009,13.5670
Global Equity Fund,10/8/2009,13.7320
Global Equity Fund,10/9/2009,13.7760
Global Equity Fund,10/12/2009,13.8480
Global Equity Fund,10/13/2009,13.8030
Global Equity Fund,10/14/2009,14.0620
Global Equity Fund,10/15/2009,14.1230
Global Equity Fund,10/16/2009,13.9960
Global Equity Fund,10/19/2009,14.1950
Global Equity Fund,10/20/2009,14.1460
Global Equity Fund,10/21/2009,14.0960
Global Equity Fund,10/22/2009,14.0920
Global Equity Fund,10/23/2009,13.9800
Global Equity Fund,10/27/2009,13.7060
Global Equity Fund,10/28/2009,13.3840
Global Equity Fund,10/29/2009,13.5970
Global Equity Fund,10/30/2009,13.3330
Global Equity Fund,11/2/2009,13.3730
Global Equity Fund,11/3/2009,13.3030
Global Equity Fund,11/4/2009,13.4440
Global Equity Fund,11/5/2009,13.5650
Global Equity Fund,11/6/2009,13.6200
Global Equity Fund,11/9/2009,13.9480
Global Equity Fund,11/10/2009,13.9410
Global Equity Fund,11/11/2009,14.0200
Global Equity Fund,11/12/2009,13.8920
Global Equity Fund,11/13/2009,13.9680
Global Equity Fund,11/16/2009,14.1980
Global Equity Fund,11/17/2009,14.1200
Global Equity Fund,11/18/2009,14.1080
Global Equity Fund,11/19/2009,13.8830
Global Equity Fund,11/20/2009,13.7880
Global Equity Fund,11/23/2009,14.0310
Global Equity Fund,11/24/2009,13.9470
Global Equity Fund,11/25/2009,14.0710
Global Equity Fund,11/26/2009,13.8760
Global Equity Fund,11/27/2009,13.6870
Global Equity Fund,11/30/2009,13.7520
Global Equity Fund,12/1/2009,14.0260
Global Equity Fund,12/2/2009,14.0630
Global Equity Fund,12/3/2009,14.0340
Global Equity Fund,12/4/2009,14.0280
Global Equity Fund,12/7/2009,13.9800
Global Equity Fund,12/8/2009,13.8080
Global Equity Fund,12/9/2009,13.7800
Global Equity Fund,12/10/2009,13.8380
Global Equity Fund,12/11/2009,13.8820
Global Equity Fund,12/14/2009,14.0110
Global Equity Fund,12/15/2009,13.9500
Global Equity Fund,12/16/2009,14.0320
Global Equity Fund,12/17/2009,13.8050
Global Equity Fund,12/18/2009,13.7760
Global Equity Fund,12/21/2009,13.9270
Global Equity Fund,12/22/2009,13.9890
Global Equity Fund,12/23/2009,14.0820
Global Equity Fund,12/24/2009,14.1610
Global Equity Fund,12/28/2009,14.2020
Global Equity Fund,12/29/2009,14.2040
Global Equity Fund,12/30/2009,14.1510
Global Equity Fund,12/31/2009,14.1410
Global Equity Fund,1/4/2010,14.4120
Global Equity Fund,1/5/2010,14.4840
Global Equity Fund,1/6/2010,14.5000
Global Equity Fund,1/7/2010,14.4870
Global Equity Fund,1/8/2010,14.5620
Global Equity Fund,1/11/2010,14.6680
Global Equity Fund,1/12/2010,14.5400
Global Equity Fund,1/13/2010,14.5590
Global Equity Fund,1/14/2010,14.6510
Global Equity Fund,1/15/2010,14.4980
Global Equity Fund,1/18/2010,14.5200
Global Equity Fund,1/19/2010,14.5900
Global Equity Fund,1/20/2010,14.3720
Global Equity Fund,1/21/2010,14.1470
Global Equity Fund,1/22/2010,13.9040
Global Equity Fund,1/25/2010,13.8910
Global Equity Fund,1/26/2010,13.7890
Global Equity Fund,1/27/2010,13.7340
Global Equity Fund,1/28/2010,13.6290
Global Equity Fund,1/29/2010,13.4890
Global Equity Fund,2/1/2010,13.6030
Global Equity Fund,2/2/2010,13.7880
Global Equity Fund,2/3/2010,13.7570
Global Equity Fund,2/4/2010,13.3470
Global Equity Fund,2/5/2010,13.1630
Global Equity Fund,2/8/2010,13.1420
Global Equity Fund,2/9/2010,13.2710
Global Equity Fund,2/10/2010,13.2860
Global Equity Fund,2/11/2010,13.4130
Global Equity Fund,2/12/2010,13.4260
Global Equity Fund,2/17/2010,13.7580
Global Equity Fund,2/18/2010,13.7930
Global Equity Fund,2/19/2010,13.7270
Global Equity Fund,2/22/2010,13.8090
Global Equity Fund,2/23/2010,13.6800
Global Equity Fund,2/24/2010,13.7140
Global Equity Fund,2/25/2010,13.6210
Global Equity Fund,2/26/2010,13.7380
Global Equity Fund,3/1/2010,13.8590
Global Equity Fund,3/2/2010,13.9590
Global Equity Fund,3/3/2010,14.0500
Global Equity Fund,3/4/2010,14.0260
Global Equity Fund,3/5/2010,14.2130
Global Equity Fund,3/8/2010,14.2850
Global Equity Fund,3/9/2010,14.2680
Global Equity Fund,3/10/2010,14.3460
Global Equity Fund,3/11/2010,14.3680
Global Equity Fund,3/12/2010,14.4140
Global Equity Fund,3/15/2010,14.3210
Global Equity Fund,3/16/2010,14.4520
Global Equity Fund,3/17/2010,14.5840
Global Equity Fund,3/18/2010,14.4980
Global Equity Fund,3/19/2010,14.4220
Global Equity Fund,3/22/2010,14.4530
Global Equity Fund,3/23/2010,14.5600
Global Equity Fund,3/24/2010,14.4570
Global Equity Fund,3/25/2010,14.4370
Global Equity Fund,3/26/2010,14.4660
Global Equity Fund,3/29/2010,14.5790
Global Equity Fund,3/30/2010,14.5980
Global Equity Fund,3/31/2010,14.5830
Global Equity Fund,4/1/2010,14.7350
Global Equity Fund,4/7/2010,14.7980
Global Equity Fund,4/8/2010,14.7790
Global Equity Fund,4/9/2010,14.9100
Global Equity Fund,4/12/2010,14.9550
Global Equity Fund,4/13/2010,14.9000
Global Equity Fund,4/14/2010,15.0590
Global Equity Fund,4/15/2010,15.0890
Global Equity Fund,4/16/2010,14.8520
Global Equity Fund,4/19/2010,14.7280
Global Equity Fund,4/20/2010,14.8660
Global Equity Fund,4/21/2010,14.8520
Global Equity Fund,4/22/2010,14.8240
Global Equity Fund,4/23/2010,14.9490
Global Equity Fund,4/26/2010,15.0070
Global Equity Fund,4/27/2010,14.6810
Global Equity Fund,4/28/2010,14.5780
Global Equity Fund,4/29/2010,14.7170
Global Equity Fund,4/30/2010,14.5960
Global Equity Fund,5/3/2010,14.6450
Global Equity Fund,5/4/2010,14.3070
Global Equity Fund,5/5/2010,14.1650
Global Equity Fund,5/6/2010,13.7550
Global Equity Fund,5/7/2010,13.4610
Global Equity Fund,5/10/2010,14.1070
Global Equity Fund,5/11/2010,13.9950
Global Equity Fund,5/12/2010,14.1600
Global Equity Fund,5/13/2010,14.1430
Global Equity Fund,5/14/2010,13.8230
Global Equity Fund,5/17/2010,13.7110
Global Equity Fund,5/18/2010,13.6270
Global Equity Fund,5/19/2010,13.4140
Global Equity Fund,5/20/2010,13.0270
Global Equity Fund,5/24/2010,13.0470
Global Equity Fund,5/25/2010,12.8420
Global Equity Fund,5/26/2010,12.9230
Global Equity Fund,5/27/2010,13.3360
Global Equity Fund,5/28/2010,13.3040
Global Equity Fund,5/31/2010,13.3040
Global Equity Fund,6/1/2010,13.1170
Global Equity Fund,6/2/2010,13.2740
Global Equity Fund,6/3/2010,13.4530
Global Equity Fund,6/4/2010,13.0950
Global Equity Fund,6/7/2010,12.8180
Global Equity Fund,6/8/2010,12.8650
Global Equity Fund,6/9/2010,12.8820
Global Equity Fund,6/10/2010,13.1720
Global Equity Fund,6/11/2010,13.2510
Global Equity Fund,6/14/2010,13.3840
Global Equity Fund,6/15/2010,13.6080
Global Equity Fund,6/17/2010,13.6540
Global Equity Fund,6/18/2010,13.6730
Global Equity Fund,6/21/2010,13.7280
Global Equity Fund,6/22/2010,13.5340
Global Equity Fund,6/23/2010,13.4540
Global Equity Fund,6/24/2010,13.2640
Global Equity Fund,6/25/2010,13.2430
Global Equity Fund,6/28/2010,13.2680
Global Equity Fund,6/29/2010,12.8370
Global Equity Fund,6/30/2010,12.7440
Global Equity Fund,7/2/2010,12.6640
Global Equity Fund,7/5/2010,12.6380
Global Equity Fund,7/6/2010,12.8010
Global Equity Fund,7/7/2010,13.0370
Global Equity Fund,7/8/2010,13.1950
Global Equity Fund,7/9/2010,13.2880
Global Equity Fund,7/12/2010,13.2840
Global Equity Fund,7/13/2010,13.4820
Global Equity Fund,7/14/2010,13.5510
Global Equity Fund,7/15/2010,13.5130
Global Equity Fund,7/16/2010,13.2430
Global Equity Fund,7/19/2010,13.2370
Global Equity Fund,7/20/2010,13.3070
Global Equity Fund,7/21/2010,13.2500
Global Equity Fund,7/22/2010,13.4690
Global Equity Fund,7/23/2010,13.5750
Global Equity Fund,7/26/2010,13.7330
Global Equity Fund,7/27/2010,13.7490
Global Equity Fund,7/28/2010,13.7070
Global Equity Fund,7/29/2010,13.6850
Global Equity Fund,7/30/2010,13.6480
Global Equity Fund,8/2/2010,13.9890
Global Equity Fund,8/3/2010,13.9520
Global Equity Fund,8/4/2010,13.9590
Global Equity Fund,8/5/2010,13.9640
Global Equity Fund,8/6/2010,13.9420
Global Equity Fund,8/9/2010,13.9990
Global Equity Fund,8/10/2010,13.8070
Global Equity Fund,8/11/2010,13.4080
Global Equity Fund,8/12/2010,13.3140
Global Equity Fund,8/13/2010,13.2940
Global Equity Fund,8/16/2010,13.3250
Global Equity Fund,8/17/2010,13.4740
Global Equity Fund,8/18/2010,13.4800
Global Equity Fund,8/19/2010,13.3990
Global Equity Fund,8/20/2010,13.2560
Global Equity Fund,8/23/2010,13.2390
Global Equity Fund,8/24/2010,13.0640
Global Equity Fund,8/25/2010,13.0000
Global Equity Fund,8/26/2010,13.0320
Global Equity Fund,8/27/2010,13.1680
Global Equity Fund,8/30/2010,13.1000
Global Equity Fund,8/31/2010,13.0730
Global Equity Fund,9/1/2010,13.4430
Global Equity Fund,9/2/2010,13.5500
Global Equity Fund,9/3/2010,13.7020
Global Equity Fund,9/6/2010,13.7460
Global Equity Fund,9/7/2010,13.5910
Global Equity Fund,9/8/2010,13.6680
Global Equity Fund,9/9/2010,13.7600
Global Equity Fund,9/10/2010,13.7880
Global Equity Fund,9/13/2010,14.0050
Global Equity Fund,9/14/2010,14.0540
Global Equity Fund,9/15/2010,14.0840
Global Equity Fund,9/16/2010,14.0580
Global Equity Fund,9/17/2010,14.0650
Global Equity Fund,9/20/2010,14.2530
Global Equity Fund,9/21/2010,14.2360
Global Equity Fund,9/22/2010,14.2380
Global Equity Fund,9/24/2010,14.4080
Global Equity Fund,9/27/2010,14.4010
Global Equity Fund,9/28/2010,14.4280
Global Equity Fund,9/29/2010,14.4380
Global Equity Fund,9/30/2010,14.3940
Global Equity Fund,10/4/2010,14.3790
Global Equity Fund,10/5/2010,14.6300
Global Equity Fund,10/6/2010,14.7110
Global Equity Fund,10/7/2010,14.7050
Global Equity Fund,10/8/2010,14.7660
Global Equity Fund,10/11/2010,14.7910
Global Equity Fund,10/12/2010,14.7720
Global Equity Fund,10/13/2010,14.9660
Global Equity Fund,10/14/2010,15.0030
Global Equity Fund,10/15/2010,14.9880
Global Equity Fund,10/18/2010,14.9990
Global Equity Fund,10/19/2010,14.7820
Global Equity Fund,10/20/2010,14.9440
Global Equity Fund,10/21/2010,14.9880
Global Equity Fund,10/22/2010,14.9810
Global Equity Fund,10/25/2010,15.0720
Global Equity Fund,10/26/2010,14.9900
Global Equity Fund,10/27/2010,14.8830
Global Equity Fund,10/28/2010,14.9710
Global Equity Fund,10/29/2010,14.9790
Global Equity Fund,11/1/2010,15.0300
Global Equity Fund,11/2/2010,15.1590
Global Equity Fund,11/3/2010,15.2200
Global Equity Fund,11/4/2010,15.5840
Global Equity Fund,11/5/2010,15.6130
Global Equity Fund,11/8/2010,15.5630
Global Equity Fund,11/9/2010,15.4990
Global Equity Fund,11/10/2010,15.4390
Global Equity Fund,11/11/2010,15.4230
Global Equity Fund,11/12/2010,15.2580
Global Equity Fund,11/15/2010,15.2590
Global Equity Fund,11/16/2010,14.9860
Global Equity Fund,11/17/2010,14.9740
Global Equity Fund,11/18/2010,15.2220
Global Equity Fund,11/19/2010,15.2540
Global Equity Fund,11/22/2010,15.2260
Global Equity Fund,11/23/2010,14.9440
Global Equity Fund,11/24/2010,15.0890
Global Equity Fund,11/25/2010,15.1230
Global Equity Fund,11/26/2010,14.9580
Global Equity Fund,11/29/2010,14.8660
Global Equity Fund,11/30/2010,14.7620
Global Equity Fund,12/1/2010,15.0720
Global Equity Fund,12/2/2010,15.3480
Global Equity Fund,12/3/2010,15.4640
Global Equity Fund,12/6/2010,15.4410
Global Equity Fund,12/7/2010,15.5220
Global Equity Fund,12/8/2010,15.4750
Global Equity Fund,12/9/2010,15.5240
Global Equity Fund,12/10/2010,15.5800
Global Equity Fund,12/13/2010,15.6970
Global Equity Fund,12/14/2010,15.7040
Global Equity Fund,12/15/2010,15.5890
Global Equity Fund,12/16/2010,15.5760
Global Equity Fund,12/17/2010,15.5700
Global Equity Fund,12/20/2010,15.5970
Global Equity Fund,12/21/2010,15.7390
Global Equity Fund,12/22/2010,15.7920
Global Equity Fund,12/23/2010,15.7900
Global Equity Fund,12/24/2010,15.7950
Global Equity Fund,12/28/2010,15.7870
Global Equity Fund,12/29/2010,15.8340
Global Equity Fund,12/30/2010,15.8190
Global Equity Fund,12/31/2010,15.8500
Global Equity Fund,1/3/2011,15.9520
Global Equity Fund,1/4/2011,15.9870
Global Equity Fund,1/5/2011,15.9460
Global Equity Fund,1/6/2011,15.9380
Global Equity Fund,1/7/2011,15.8890
Global Equity Fund,1/10/2011,15.8280
Global Equity Fund,1/11/2011,15.9020
Global Equity Fund,1/12/2011,16.1060
Global Equity Fund,1/13/2011,16.1600
Global Equity Fund,1/14/2011,16.1910
Global Equity Fund,1/17/2011,16.1650
Global Equity Fund,1/18/2011,16.2670
Global Equity Fund,1/19/2011,16.1550
Global Equity Fund,1/20/2011,15.9570
Global Equity Fund,1/21/2011,15.9830
Global Equity Fund,1/24/2011,16.0810
Global Equity Fund,1/25/2011,16.0610
Global Equity Fund,1/26/2011,16.1840
Global Equity Fund,1/27/2011,16.2200
Global Equity Fund,1/28/2011,15.9740
Global Equity Fund,1/31/2011,16.0220
Global Equity Fund,2/1/2011,16.2790
Global Equity Fund,2/2/2011,16.3220
Global Equity Fund,2/7/2011,16.3940
Global Equity Fund,2/8/2011,16.4750
Global Equity Fund,2/9/2011,16.3980
Global Equity Fund,2/10/2011,16.3330
Global Equity Fund,2/11/2011,16.4100
Global Equity Fund,2/14/2011,16.4950
Global Equity Fund,2/15/2011,16.4790
Global Equity Fund,2/16/2011,16.5860
Global Equity Fund,2/17/2011,16.6700
Global Equity Fund,2/18/2011,16.6760
Global Equity Fund,2/21/2011,16.6320
Global Equity Fund,2/22/2011,16.3100
Global Equity Fund,2/23/2011,16.2030
Global Equity Fund,2/24/2011,16.1580
Global Equity Fund,2/25/2011,16.3590
Global Equity Fund,2/28/2011,16.4780
Global Equity Fund,3/1/2011,16.3620
Global Equity Fund,3/2/2011,16.3160
Global Equity Fund,3/3/2011,16.5330
Global Equity Fund,3/4/2011,16.4800
Global Equity Fund,3/7/2011,16.3520
Global Equity Fund,3/8/2011,16.3930
Global Equity Fund,3/9/2011,16.3870
Global Equity Fund,3/10/2011,16.0640
Global Equity Fund,3/11/2011,16.0720
Global Equity Fund,3/14/2011,15.9470
Global Equity Fund,3/15/2011,15.6030
Global Equity Fund,3/16/2011,15.4890
Global Equity Fund,3/17/2011,15.6980
Global Equity Fund,3/18/2011,15.7810
Global Equity Fund,3/21/2011,16.0040
Global Equity Fund,3/22/2011,16.0330
Global Equity Fund,3/23/2011,16.0450
Global Equity Fund,3/24/2011,16.2080
Global Equity Fund,3/25/2011,16.2540
Global Equity Fund,3/28/2011,16.1950
Global Equity Fund,3/29/2011,16.2490
Global Equity Fund,3/30/2011,16.3770
Global Equity Fund,3/31/2011,16.3570
Global Equity Fund,4/1/2011,16.4710
Global Equity Fund,4/4/2011,16.5210
Global Equity Fund,4/6/2011,16.5640
Global Equity Fund,4/7/2011,16.5160
Global Equity Fund,4/8/2011,16.5650
Global Equity Fund,4/11/2011,16.5160
Global Equity Fund,4/12/2011,16.3330
Global Equity Fund,4/13/2011,16.4220
Global Equity Fund,4/14/2011,16.4020
Global Equity Fund,4/15/2011,16.3970
Global Equity Fund,4/18/2011,16.1540
Global Equity Fund,4/19/2011,16.2410
Global Equity Fund,4/20/2011,16.5550
Global Equity Fund,4/21/2011,16.7090
Global Equity Fund,4/26/2011,16.7700
Global Equity Fund,4/27/2011,16.8130
Global Equity Fund,4/28/2011,16.9220
Global Equity Fund,4/29/2011,16.9580
Global Equity Fund,5/3/2011,16.8420
Global Equity Fund,5/4/2011,16.6800
Global Equity Fund,5/5/2011,16.5220
Global Equity Fund,5/6/2011,16.5540
Global Equity Fund,5/9/2011,16.5250
Global Equity Fund,5/11/2011,16.5600
Global Equity Fund,5/12/2011,16.4710
Global Equity Fund,5/13/2011,16.3870
Global Equity Fund,5/16/2011,16.2920
Global Equity Fund,5/17/2011,16.2060
Global Equity Fund,5/18/2011,16.3640
Global Equity Fund,5/19/2011,16.4100
Global Equity Fund,5/20/2011,16.3210
Global Equity Fund,5/23/2011,15.9970
Global Equity Fund,5/24/2011,16.0400
Global Equity Fund,5/25/2011,16.0870
Global Equity Fund,5/26/2011,16.2050
Global Equity Fund,5/27/2011,16.3660
Global Equity Fund,5/30/2011,16.3660
Global Equity Fund,5/31/2011,16.5770
Global Equity Fund,6/1/2011,16.3490
Global Equity Fund,6/2/2011,16.2420
Global Equity Fund,6/3/2011,16.1750
Global Equity Fund,6/7/2011,16.0630
Global Equity Fund,6/8/2011,15.9110
Global Equity Fund,6/9/2011,15.9980
Global Equity Fund,6/10/2011,15.7600
Global Equity Fund,6/13/2011,15.7620
Global Equity Fund,6/14/2011,15.9650
Global Equity Fund,6/15/2011,15.7170
Global Equity Fund,6/16/2011,15.5780
Global Equity Fund,6/17/2011,15.6250
Global Equity Fund,6/20/2011,15.6220
Global Equity Fund,6/21/2011,15.8800
Global Equity Fund,6/22/2011,15.8520
Global Equity Fund,6/23/2011,15.6500
Global Equity Fund,6/24/2011,15.5650
Global Equity Fund,6/27/2011,15.6220
Global Equity Fund,6/28/2011,15.8160
Global Equity Fund,6/29/2011,16.0430
Global Equity Fund,6/30/2011,16.2420
Global Equity Fund,7/4/2011,16.4890
Global Equity Fund,7/5/2011,16.4790
Global Equity Fund,7/6/2011,16.4300
Global Equity Fund,7/7/2011,16.5670
Global Equity Fund,7/8/2011,16.4610
Global Equity Fund,7/11/2011,16.0890
Global Equity Fund,7/12/2011,15.9570
Global Equity Fund,7/13/2011,16.1320
Global Equity Fund,7/14/2011,16.0240
Global Equity Fund,7/15/2011,16.0780
Global Equity Fund,7/18/2011,15.8890
Global Equity Fund,7/19/2011,16.0970
Global Equity Fund,7/20/2011,16.1850
Global Equity Fund,7/21/2011,16.3920
Global Equity Fund,7/22/2011,16.4850
Global Equity Fund,7/25/2011,16.3960
Global Equity Fund,7/26/2011,16.4390
Global Equity Fund,7/27/2011,16.1640
Global Equity Fund,7/28/2011,16.1040
Global Equity Fund,7/29/2011,16.0220
Global Equity Fund,8/1/2011,15.9570
Global Equity Fund,8/2/2011,15.6010
Global Equity Fund,8/3/2011,15.4940
Global Equity Fund,8/4/2011,14.8190
Global Equity Fund,8/5/2011,14.5860
Global Equity Fund,8/8/2011,13.7860
Global Equity Fund,8/9/2011,14.1100
Global Equity Fund,8/10/2011,13.7250
Global Equity Fund,8/11/2011,14.1010
Global Equity Fund,8/12/2011,14.2770
Global Equity Fund,8/15/2011,14.5650
Global Equity Fund,8/16/2011,14.4690
Global Equity Fund,8/17/2011,14.4890
Global Equity Fund,8/18/2011,13.8680
Global Equity Fund,8/19/2011,13.6160
Global Equity Fund,8/22/2011,13.5880
Global Equity Fund,8/23/2011,13.9220
Global Equity Fund,8/24/2011,14.0370
Global Equity Fund,8/25/2011,13.8750
Global Equity Fund,8/26/2011,13.9990
Global Equity Fund,8/29/2011,14.3340
Global Equity Fund,8/30/2011,14.4100
Global Equity Fund,8/31/2011,14.5990
Global Equity Fund,9/1/2011,14.5050
Global Equity Fund,9/2/2011,14.1690
Global Equity Fund,9/5/2011,13.9040
Global Equity Fund,9/6/2011,13.7670
Global Equity Fund,9/7/2011,14.1740
Global Equity Fund,9/8/2011,14.1150
Global Equity Fund,9/9/2011,13.7240
Global Equity Fund,9/12/2011,13.5760
Global Equity Fund,9/14/2011,13.8020
Global Equity Fund,9/15/2011,14.0630
Global Equity Fund,9/16/2011,14.1790
Global Equity Fund,9/19/2011,13.9180
Global Equity Fund,9/20/2011,13.9360
Global Equity Fund,9/21/2011,13.6450
Global Equity Fund,9/22/2011,13.0330
Global Equity Fund,9/23/2011,13.0660
Global Equity Fund,9/26/2011,13.1750
Global Equity Fund,9/27/2011,13.5840
Global Equity Fund,9/28/2011,13.4010
Global Equity Fund,9/30/2011,13.1420
Global Equity Fund,10/3/2011,12.7590
Global Equity Fund,10/4/2011,12.7570
Global Equity Fund,10/6/2011,13.3440
Global Equity Fund,10/7/2011,13.3840
Global Equity Fund,10/10/2011,13.7350
Global Equity Fund,10/11/2011,13.7920
Global Equity Fund,10/12/2011,13.9780
Global Equity Fund,10/13/2011,13.9460
Global Equity Fund,10/14/2011,14.1200
Global Equity Fund,10/17/2011,13.9900
Global Equity Fund,10/18/2011,14.0210
Global Equity Fund,10/19/2011,13.9830
Global Equity Fund,10/20/2011,13.8740
Global Equity Fund,10/21/2011,14.1700
Global Equity Fund,10/24/2011,14.4320
Global Equity Fund,10/25/2011,14.2760
Global Equity Fund,10/26/2011,14.3540
Global Equity Fund,10/27/2011,14.9420
Global Equity Fund,10/28/2011,15.0080
Global Equity Fund,10/31/2011,14.5850
Global Equity Fund,11/1/2011,14.0870
Global Equity Fund,11/2/2011,14.2740
Global Equity Fund,11/3/2011,14.4680
Global Equity Fund,11/4/2011,14.4850
Global Equity Fund,11/7/2011,14.4930
Global Equity Fund,11/8/2011,14.6300
Global Equity Fund,11/9/2011,14.2460
Global Equity Fund,11/10/2011,14.1740
Global Equity Fund,11/11/2011,14.4710
Global Equity Fund,11/14/2011,14.3810
Global Equity Fund,11/15/2011,14.3210
Global Equity Fund,11/16/2011,14.1730
Global Equity Fund,11/17/2011,13.9800
Global Equity Fund,11/18/2011,13.8760
Global Equity Fund,11/21/2011,13.5650
Global Equity Fund,11/22/2011,13.5200
Global Equity Fund,11/23/2011,13.2240
Global Equity Fund,11/24/2011,13.2090
Global Equity Fund,11/25/2011,13.1640
Global Equity Fund,11/28/2011,13.5760
Global Equity Fund,11/29/2011,13.6640
Global Equity Fund,11/30/2011,14.1360
Global Equity Fund,12/1/2011,14.2090
Global Equity Fund,12/2/2011,14.2530
Global Equity Fund,12/5/2011,14.3840
Global Equity Fund,12/6/2011,14.3100
Global Equity Fund,12/7/2011,14.3530
Global Equity Fund,12/8/2011,14.0870
Global Equity Fund,12/9/2011,14.2050
Global Equity Fund,12/12/2011,13.9960
Global Equity Fund,12/13/2011,13.8630
Global Equity Fund,12/14/2011,13.6270
Global Equity Fund,12/15/2011,13.6410
Global Equity Fund,12/16/2011,13.7140
Global Equity Fund,12/19/2011,13.5500
Global Equity Fund,12/20/2011,13.9040
Global Equity Fund,12/21/2011,13.9330
Global Equity Fund,12/22/2011,14.0650
Global Equity Fund,12/23/2011,14.1530
Global Equity Fund,12/28/2011,13.9880
Global Equity Fund,12/29/2011,14.0900
Global Equity Fund,12/30/2011,14.1200
Global Equity Fund,1/3/2012,14.4120
Global Equity Fund,1/4/2012,14.3820
Global Equity Fund,1/5/2012,14.3230
Global Equity Fund,1/6/2012,14.2630
Global Equity Fund,1/9/2012,14.3060
Global Equity Fund,1/10/2012,14.5120
Global Equity Fund,1/11/2012,14.4820
Global Equity Fund,1/12/2012,14.5100
Global Equity Fund,1/13/2012,14.4510
Global Equity Fund,1/16/2012,14.4490
Global Equity Fund,1/17/2012,14.5960
Global Equity Fund,1/18/2012,14.7430
Global Equity Fund,1/19/2012,14.8900
Global Equity Fund,1/20/2012,14.8890
Global Equity Fund,1/26/2012,15.0620
Global Equity Fund,1/27/2012,15.0170
Global Equity Fund,1/30/2012,14.9130
Global Equity Fund,1/31/2012,14.9710
Global Equity Fund,2/1/2012,15.1470
Global Equity Fund,2/2/2012,15.2350
Global Equity Fund,2/3/2012,15.4260
Global Equity Fund,2/6/2012,15.4090
Global Equity Fund,2/7/2012,15.4530
Global Equity Fund,2/8/2012,15.5110
Global Equity Fund,2/9/2012,15.5550
Global Equity Fund,2/10/2012,15.3920
Global Equity Fund,2/13/2012,15.5080
Global Equity Fund,2/14/2012,15.4630
Global Equity Fund,2/15/2012,15.5070
Global Equity Fund,2/16/2012,15.5650
Global Equity Fund,2/17/2012,15.6380
Global Equity Fund,2/20/2012,15.7100
Global Equity Fund,2/21/2012,15.7090
Global Equity Fund,2/22/2012,15.6500
Global Equity Fund,2/23/2012,15.6930
Global Equity Fund,2/24/2012,15.7810
Global Equity Fund,2/27/2012,15.7650
Global Equity Fund,2/28/2012,15.8520
Global Equity Fund,2/29/2012,15.8220
Global Equity Fund,3/1/2012,15.8800
Global Equity Fund,3/2/2012,15.8360
Global Equity Fund,3/5/2012,15.7310
Global Equity Fund,3/6/2012,15.4060
Global Equity Fund,3/7/2012,15.4940
Global Equity Fund,3/8/2012,15.7440
Global Equity Fund,3/9/2012,15.7580
Global Equity Fund,3/12/2012,15.7120
Global Equity Fund,3/13/2012,15.9470
Global Equity Fund,3/14/2012,15.9460
Global Equity Fund,3/15/2012,16.0340
Global Equity Fund,3/16/2012,16.1060
Global Equity Fund,3/19/2012,16.1490
Global Equity Fund,3/20/2012,16.0300
Global Equity Fund,3/21/2012,16.0150
Global Equity Fund,3/22/2012,15.9120
Global Equity Fund,3/23/2012,15.9700
Global Equity Fund,3/26/2012,16.1440
Global Equity Fund,3/27/2012,16.1440
Global Equity Fund,3/28/2012,16.0400
Global Equity Fund,3/29/2012,15.9660
Global Equity Fund,3/30/2012,16.0390
Global Equity Fund,4/2/2012,16.1990
Global Equity Fund,4/3/2012,16.1540
Global Equity Fund,4/5/2012,15.8440
Global Equity Fund,4/10/2012,15.4590
Global Equity Fund,4/11/2012,15.5320
Global Equity Fund,4/12/2012,15.7520
Global Equity Fund,4/13/2012,15.5890
Global Equity Fund,4/16/2012,15.5430
Global Equity Fund,4/17/2012,15.7340
Global Equity Fund,4/18/2012,15.7330
Global Equity Fund,4/19/2012,15.6740
Global Equity Fund,4/20/2012,15.7030
Global Equity Fund,4/23/2012,15.4950
Global Equity Fund,4/24/2012,15.5830
Global Equity Fund,4/25/2012,15.7290
Global Equity Fund,4/26/2012,15.8460
Global Equity Fund,4/27/2012,15.9190
Global Equity Fund,4/30/2012,15.8580
Global Equity Fund,5/2/2012,15.8710
Global Equity Fund,5/3/2012,15.7830
Global Equity Fund,5/4/2012,15.5320
Global Equity Fund,5/7/2012,15.4130
