Type,Date,Price
Global Bond Fund,10/30/2009,112.15
Global Bond Fund,10/31/2009,112.15
Global Bond Fund,11/1/2009,112.15
Global Bond Fund,11/2/2009,112.1
Global Bond Fund,11/3/2009,112.09
Global Bond Fund,11/4/2009,111.66
Global Bond Fund,11/5/2009,111.91
Global Bond Fund,11/6/2009,112.04
Global Bond Fund,11/7/2009,112.04
Global Bond Fund,11/8/2009,112.04
Global Bond Fund,11/9/2009,112.51
Global Bond Fund,11/10/2009,113.05
Global Bond Fund,11/11/2009,113.29
Global Bond Fund,11/12/2009,113.23
Global Bond Fund,11/13/2009,112.64
Global Bond Fund,11/14/2009,112.64
Global Bond Fund,11/15/2009,112.64
Global Bond Fund,11/16/2009,113.53
Global Bond Fund,11/17/2009,113.96
Global Bond Fund,11/18/2009,113.53
Global Bond Fund,11/19/2009,113.77
Global Bond Fund,11/20/2009,113.65
Global Bond Fund,11/21/2009,113.65
Global Bond Fund,11/22/2009,113.65
Global Bond Fund,11/23/2009,113.59
Global Bond Fund,11/24/2009,113.95
Global Bond Fund,11/25/2009,114.08
Global Bond Fund,11/26/2009,115.23
Global Bond Fund,11/27/2009,114.93
Global Bond Fund,11/28/2009,114.93
Global Bond Fund,11/29/2009,114.93
Global Bond Fund,11/30/2009,115.06
Global Bond Fund,12/1/2009,115.23
Global Bond Fund,12/2/2009,115.42
Global Bond Fund,12/3/2009,114.93
Global Bond Fund,12/4/2009,114.32
Global Bond Fund,12/5/2009,114.32
Global Bond Fund,12/6/2009,114.32
Global Bond Fund,12/7/2009,113.5
Global Bond Fund,12/8/2009,113.83
Global Bond Fund,12/9/2009,113.37
Global Bond Fund,12/10/2009,113.31
Global Bond Fund,12/11/2009,113.12
Global Bond Fund,12/12/2009,113.12
Global Bond Fund,12/13/2009,113.12
Global Bond Fund,12/14/2009,112.71
Global Bond Fund,12/15/2009,112.71
Global Bond Fund,12/16/2009,112.31
Global Bond Fund,12/17/2009,112.57
Global Bond Fund,12/18/2009,112.03
Global Bond Fund,12/19/2009,112.03
Global Bond Fund,12/20/2009,112.03
Global Bond Fund,12/21/2009,111.35
Global Bond Fund,12/22/2009,110.87
Global Bond Fund,12/23/2009,110.48
Global Bond Fund,12/24/2009,110.7
Global Bond Fund,12/25/2009,110.7
Global Bond Fund,12/26/2009,110.7
Global Bond Fund,12/27/2009,110.7
Global Bond Fund,12/28/2009,110.64
Global Bond Fund,12/29/2009,110.61
Global Bond Fund,12/30/2009,110.37
Global Bond Fund,12/31/2009,110.33
Global Bond Fund,1/1/2010,110.33
Global Bond Fund,1/2/2010,110.33
Global Bond Fund,1/3/2010,110.33
Global Bond Fund,1/4/2010,110.22
Global Bond Fund,1/5/2010,110.94
Global Bond Fund,1/6/2010,110.7
Global Bond Fund,1/7/2010,110.87
Global Bond Fund,1/8/2010,110.33
Global Bond Fund,1/9/2010,110.33
Global Bond Fund,1/10/2010,110.33
Global Bond Fund,1/11/2010,111.34
Global Bond Fund,1/12/2010,111.59
Global Bond Fund,1/13/2010,111.64
Global Bond Fund,1/14/2010,111.96
Global Bond Fund,1/15/2010,112.05
Global Bond Fund,1/16/2010,112.05
Global Bond Fund,1/17/2010,112.05
Global Bond Fund,1/18/2010,111.77
Global Bond Fund,1/19/2010,111.91
Global Bond Fund,1/20/2010,111.56
Global Bond Fund,1/21/2010,111.02
Global Bond Fund,1/22/2010,111.16
Global Bond Fund,1/23/2010,111.16
Global Bond Fund,1/24/2010,111.16
Global Bond Fund,1/25/2010,111.42
Global Bond Fund,1/26/2010,111.49
Global Bond Fund,1/27/2010,111.2
Global Bond Fund,1/28/2010,110.78
Global Bond Fund,1/29/2010,110.72
Global Bond Fund,1/30/2010,110.72
Global Bond Fund,1/31/2010,110.72
Global Bond Fund,2/1/2010,110.28
Global Bond Fund,2/2/2010,110.34
Global Bond Fund,2/3/2010,110.39
Global Bond Fund,2/4/2010,110.22
Global Bond Fund,2/5/2010,110.09
Global Bond Fund,2/6/2010,110.09
Global Bond Fund,2/7/2010,110.09
Global Bond Fund,2/8/2010,109.94
Global Bond Fund,2/9/2010,109.75
Global Bond Fund,2/10/2010,110.12
Global Bond Fund,2/11/2010,109.87
Global Bond Fund,2/12/2010,109.81
Global Bond Fund,2/13/2010,109.81
Global Bond Fund,2/14/2010,109.81
Global Bond Fund,2/15/2010,109.81
Global Bond Fund,2/16/2010,109.81
Global Bond Fund,2/17/2010,109.99
Global Bond Fund,2/18/2010,108.96
Global Bond Fund,2/19/2010,108.35
Global Bond Fund,2/20/2010,108.35
Global Bond Fund,2/21/2010,108.35
Global Bond Fund,2/22/2010,108.87
Global Bond Fund,2/23/2010,109.27
Global Bond Fund,2/24/2010,109.28
Global Bond Fund,2/25/2010,109.37
Global Bond Fund,2/26/2010,109.73
Global Bond Fund,2/27/2010,109.73
Global Bond Fund,2/28/2010,109.73
Global Bond Fund,3/1/2010,110.13
Global Bond Fund,3/2/2010,109.73
Global Bond Fund,3/3/2010,110.15
Global Bond Fund,3/4/2010,110.52
Global Bond Fund,3/5/2010,109.9
Global Bond Fund,3/6/2010,109.9
Global Bond Fund,3/7/2010,109.9
Global Bond Fund,3/8/2010,109.84
Global Bond Fund,3/9/2010,109.85
Global Bond Fund,3/10/2010,109.76
Global Bond Fund,3/11/2010,109.64
Global Bond Fund,3/12/2010,109.87
Global Bond Fund,3/13/2010,109.87
Global Bond Fund,3/14/2010,109.87
Global Bond Fund,3/15/2010,110.17
Global Bond Fund,3/16/2010,110.2
Global Bond Fund,3/17/2010,110.63
Global Bond Fund,3/18/2010,110.46
Global Bond Fund,3/19/2010,110
Global Bond Fund,3/20/2010,110
Global Bond Fund,3/21/2010,110
Global Bond Fund,3/22/2010,109.73
Global Bond Fund,3/23/2010,109.97
Global Bond Fund,3/24/2010,109.44
Global Bond Fund,3/25/2010,108.45
Global Bond Fund,3/26/2010,108.28
Global Bond Fund,3/27/2010,108.28
Global Bond Fund,3/28/2010,108.28
Global Bond Fund,3/29/2010,108.76
Global Bond Fund,3/30/2010,109.02
Global Bond Fund,3/31/2010,108.85
Global Bond Fund,4/1/2010,109.27
Global Bond Fund,4/2/2010,109.27
Global Bond Fund,4/3/2010,109.27
Global Bond Fund,4/4/2010,109.27
Global Bond Fund,4/5/2010,109.27
Global Bond Fund,4/6/2010,109.27
Global Bond Fund,4/7/2010,108.53
Global Bond Fund,4/8/2010,108.52
Global Bond Fund,4/9/2010,108.48
Global Bond Fund,4/10/2010,108.48
Global Bond Fund,4/11/2010,108.48
Global Bond Fund,4/12/2010,109.62
Global Bond Fund,4/13/2010,109.52
Global Bond Fund,4/14/2010,109.7
Global Bond Fund,4/15/2010,109.83
Global Bond Fund,4/16/2010,109.84
Global Bond Fund,4/17/2010,109.84
Global Bond Fund,4/18/2010,109.84
Global Bond Fund,4/19/2010,109.59
Global Bond Fund,4/20/2010,109.6
Global Bond Fund,4/21/2010,109.36
Global Bond Fund,4/22/2010,109.23
Global Bond Fund,4/23/2010,108.44
Global Bond Fund,4/24/2010,108.44
Global Bond Fund,4/25/2010,108.44
Global Bond Fund,4/26/2010,108.8
Global Bond Fund,4/27/2010,109.11
Global Bond Fund,4/28/2010,108.23
Global Bond Fund,4/29/2010,108.36
Global Bond Fund,4/30/2010,108.76
Global Bond Fund,5/1/2010,108.76
Global Bond Fund,5/2/2010,108.76
Global Bond Fund,5/3/2010,108.81
Global Bond Fund,5/4/2010,108.69
Global Bond Fund,5/5/2010,107.79
Global Bond Fund,5/6/2010,107.88
Global Bond Fund,5/7/2010,107.11
Global Bond Fund,5/8/2010,107.11
Global Bond Fund,5/9/2010,107.11
Global Bond Fund,5/10/2010,108.02
Global Bond Fund,5/11/2010,107.17
Global Bond Fund,5/12/2010,106.81
Global Bond Fund,5/13/2010,106.87
Global Bond Fund,5/14/2010,106.75
Global Bond Fund,5/15/2010,106.75
Global Bond Fund,5/16/2010,106.75
Global Bond Fund,5/17/2010,106.19
Global Bond Fund,5/18/2010,106.44
Global Bond Fund,5/19/2010,105.96
Global Bond Fund,5/20/2010,106.84
Global Bond Fund,5/21/2010,106.84
Global Bond Fund,5/22/2010,106.84
Global Bond Fund,5/23/2010,106.84
Global Bond Fund,5/24/2010,107.65
Global Bond Fund,5/25/2010,107.02
Global Bond Fund,5/26/2010,106.86
Global Bond Fund,5/27/2010,106.12
Global Bond Fund,5/28/2010,106.51
Global Bond Fund,5/29/2010,106.51
Global Bond Fund,5/30/2010,106.51
Global Bond Fund,5/31/2010,106.41
Global Bond Fund,6/1/2010,106.39
Global Bond Fund,6/2/2010,106.26
Global Bond Fund,6/3/2010,106.04
Global Bond Fund,6/4/2010,105.86
Global Bond Fund,6/5/2010,105.86
Global Bond Fund,6/6/2010,105.86
Global Bond Fund,6/7/2010,105.25
Global Bond Fund,6/8/2010,105.34
Global Bond Fund,6/9/2010,105.38
Global Bond Fund,6/10/2010,105.36
Global Bond Fund,6/11/2010,106.15
Global Bond Fund,6/12/2010,106.15
Global Bond Fund,6/13/2010,106.15
Global Bond Fund,6/14/2010,106.06
Global Bond Fund,6/15/2010,106.27
Global Bond Fund,6/16/2010,106.27
Global Bond Fund,6/17/2010,106.69
Global Bond Fund,6/18/2010,107.15
Global Bond Fund,6/19/2010,107.15
Global Bond Fund,6/20/2010,107.15
Global Bond Fund,6/21/2010,107.36
Global Bond Fund,6/22/2010,107.16
Global Bond Fund,6/23/2010,107.09
Global Bond Fund,6/24/2010,108.17
Global Bond Fund,6/25/2010,108.05
Global Bond Fund,6/26/2010,108.05
Global Bond Fund,6/27/2010,108.05
Global Bond Fund,6/28/2010,108.62
Global Bond Fund,6/29/2010,108.45
Global Bond Fund,6/30/2010,108.39
Global Bond Fund,7/1/2010,108.39
Global Bond Fund,7/2/2010,109.76
Global Bond Fund,7/3/2010,109.76
Global Bond Fund,7/4/2010,109.76
Global Bond Fund,7/5/2010,109.77
Global Bond Fund,7/6/2010,109.73
Global Bond Fund,7/7/2010,110.06
Global Bond Fund,7/8/2010,110.02
Global Bond Fund,7/9/2010,109.91
Global Bond Fund,7/10/2010,109.91
Global Bond Fund,7/11/2010,109.91
Global Bond Fund,7/12/2010,109.67
Global Bond Fund,7/13/2010,109.62
Global Bond Fund,7/14/2010,110.01
Global Bond Fund,7/15/2010,110.35
Global Bond Fund,7/16/2010,111.43
Global Bond Fund,7/17/2010,111.43
Global Bond Fund,7/18/2010,111.43
Global Bond Fund,7/19/2010,111.33
Global Bond Fund,7/20/2010,111.51
Global Bond Fund,7/21/2010,111.46
Global Bond Fund,7/22/2010,111.09
Global Bond Fund,7/23/2010,111.3
Global Bond Fund,7/24/2010,111.3
Global Bond Fund,7/25/2010,111.3
Global Bond Fund,7/26/2010,111.25
Global Bond Fund,7/27/2010,111.67
Global Bond Fund,7/28/2010,111.55
Global Bond Fund,7/29/2010,111.85
Global Bond Fund,7/30/2010,112.56
Global Bond Fund,7/31/2010,112.56
Global Bond Fund,8/1/2010,112.56
Global Bond Fund,8/2/2010,112.65
Global Bond Fund,8/3/2010,113.42
Global Bond Fund,8/4/2010,113.85
Global Bond Fund,8/5/2010,113.62
Global Bond Fund,8/6/2010,113.97
Global Bond Fund,8/7/2010,113.97
Global Bond Fund,8/8/2010,113.97
Global Bond Fund,8/9/2010,114.49
Global Bond Fund,8/10/2010,114.03
Global Bond Fund,8/11/2010,114.22
Global Bond Fund,8/12/2010,113.39
Global Bond Fund,8/13/2010,113.12
Global Bond Fund,8/14/2010,113.12
Global Bond Fund,8/15/2010,113.12
Global Bond Fund,8/16/2010,113.37
Global Bond Fund,8/17/2010,113.77
Global Bond Fund,8/18/2010,114.04
Global Bond Fund,8/19/2010,113.96
Global Bond Fund,8/20/2010,114.06
Global Bond Fund,8/21/2010,114.06
Global Bond Fund,8/22/2010,114.06
Global Bond Fund,8/23/2010,113.76
Global Bond Fund,8/24/2010,114.01
Global Bond Fund,8/25/2010,114.25
Global Bond Fund,8/26/2010,114.28
Global Bond Fund,8/27/2010,113.9
Global Bond Fund,8/28/2010,113.9
Global Bond Fund,8/29/2010,113.9
Global Bond Fund,8/30/2010,114.06
Global Bond Fund,8/31/2010,114.27
Global Bond Fund,9/1/2010,113.83
Global Bond Fund,9/2/2010,114.09
Global Bond Fund,9/3/2010,113.89
Global Bond Fund,9/4/2010,113.89
Global Bond Fund,9/5/2010,113.89
Global Bond Fund,9/6/2010,114.06
Global Bond Fund,9/7/2010,114.21
Global Bond Fund,9/8/2010,113.81
Global Bond Fund,9/9/2010,113.69
Global Bond Fund,9/10/2010,113.17
Global Bond Fund,9/11/2010,113.17
Global Bond Fund,9/12/2010,113.17
Global Bond Fund,9/13/2010,113.53
Global Bond Fund,9/14/2010,114.25
Global Bond Fund,9/15/2010,114.89
Global Bond Fund,9/16/2010,113.88
Global Bond Fund,9/17/2010,114.09
Global Bond Fund,9/18/2010,114.09
Global Bond Fund,9/19/2010,114.09
Global Bond Fund,9/20/2010,114.08
Global Bond Fund,9/21/2010,114.44
Global Bond Fund,9/22/2010,115.73
Global Bond Fund,9/23/2010,115.73
Global Bond Fund,9/24/2010,115.79
Global Bond Fund,9/25/2010,115.79
Global Bond Fund,9/26/2010,115.79
Global Bond Fund,9/27/2010,116.73
Global Bond Fund,9/28/2010,116.81
Global Bond Fund,9/29/2010,117.33
Global Bond Fund,9/30/2010,117.59
Global Bond Fund,10/1/2010,117.59
Global Bond Fund,10/2/2010,117.59
Global Bond Fund,10/3/2010,117.59
Global Bond Fund,10/4/2010,118.26
Global Bond Fund,10/5/2010,117.86
Global Bond Fund,10/6/2010,118.95
Global Bond Fund,10/7/2010,119.13
Global Bond Fund,10/8/2010,119.26
Global Bond Fund,10/9/2010,119.26
Global Bond Fund,10/10/2010,119.26
Global Bond Fund,10/11/2010,119.69
Global Bond Fund,10/12/2010,119.23
Global Bond Fund,10/13/2010,119.48
Global Bond Fund,10/14/2010,119.88
Global Bond Fund,10/15/2010,119.63
Global Bond Fund,10/16/2010,119.63
Global Bond Fund,10/17/2010,119.63
Global Bond Fund,10/18/2010,119.34
Global Bond Fund,10/19/2010,119.4
Global Bond Fund,10/20/2010,118.47
Global Bond Fund,10/21/2010,119.21
Global Bond Fund,10/22/2010,118.99
Global Bond Fund,10/23/2010,118.99
Global Bond Fund,10/24/2010,118.99
Global Bond Fund,10/25/2010,119.48
Global Bond Fund,10/26/2010,119.21
Global Bond Fund,10/27/2010,118.24
Global Bond Fund,10/28/2010,118.06
Global Bond Fund,10/29/2010,118.83
Global Bond Fund,10/30/2010,118.83
Global Bond Fund,10/31/2010,118.83
Global Bond Fund,11/1/2010,119.2
Global Bond Fund,11/2/2010,119.07
Global Bond Fund,11/3/2010,119.6
Global Bond Fund,11/4/2010,119.78
Global Bond Fund,11/5/2010,120.08
Global Bond Fund,11/6/2010,120.08
Global Bond Fund,11/7/2010,120.08
Global Bond Fund,11/8/2010,119.33
Global Bond Fund,11/9/2010,118.41
Global Bond Fund,11/10/2010,117.76
Global Bond Fund,11/11/2010,117.57
Global Bond Fund,11/12/2010,116.83
Global Bond Fund,11/13/2010,116.83
Global Bond Fund,11/14/2010,116.83
Global Bond Fund,11/15/2010,116.38
Global Bond Fund,11/16/2010,115.84
Global Bond Fund,11/17/2010,115.37
Global Bond Fund,11/18/2010,115.38
Global Bond Fund,11/19/2010,115.74
Global Bond Fund,11/20/2010,115.74
Global Bond Fund,11/21/2010,115.74
Global Bond Fund,11/22/2010,116.23
Global Bond Fund,11/23/2010,115.89
Global Bond Fund,11/24/2010,114.72
Global Bond Fund,11/25/2010,114.34
Global Bond Fund,11/26/2010,114.33
Global Bond Fund,11/27/2010,114.33
Global Bond Fund,11/28/2010,114.33
Global Bond Fund,11/29/2010,113.57
Global Bond Fund,11/30/2010,113.28
Global Bond Fund,12/1/2010,112.84
Global Bond Fund,12/2/2010,113.15
Global Bond Fund,12/3/2010,113.46
Global Bond Fund,12/4/2010,113.46
Global Bond Fund,12/5/2010,113.46
Global Bond Fund,12/6/2010,114.56
Global Bond Fund,12/7/2010,113.78
Global Bond Fund,12/8/2010,112.95
Global Bond Fund,12/9/2010,113.01
Global Bond Fund,12/10/2010,112.87
Global Bond Fund,12/11/2010,112.87
Global Bond Fund,12/12/2010,112.87
Global Bond Fund,12/13/2010,112.72
Global Bond Fund,12/14/2010,113.05
Global Bond Fund,12/15/2010,112.79
Global Bond Fund,12/16/2010,112.33
Global Bond Fund,12/17/2010,112.8
Global Bond Fund,12/18/2010,112.8
Global Bond Fund,12/19/2010,112.8
Global Bond Fund,12/20/2010,112.56
Global Bond Fund,12/21/2010,112.58
Global Bond Fund,12/22/2010,112.65
Global Bond Fund,12/23/2010,112.64
Global Bond Fund,12/24/2010,112.79
Global Bond Fund,12/25/2010,112.79
Global Bond Fund,12/26/2010,112.79
Global Bond Fund,12/27/2010,112.79
Global Bond Fund,12/28/2010,113.29
Global Bond Fund,12/29/2010,112.98
Global Bond Fund,12/30/2010,114.06
Global Bond Fund,12/31/2010,114.24
Global Bond Fund,1/1/2011,114.24
Global Bond Fund,1/2/2011,114.24
Global Bond Fund,1/3/2011,114.54
Global Bond Fund,1/4/2011,114.44
Global Bond Fund,1/5/2011,113.86
Global Bond Fund,1/6/2011,112.93
Global Bond Fund,1/7/2011,112.63
Global Bond Fund,1/8/2011,112.63
Global Bond Fund,1/9/2011,112.63
Global Bond Fund,1/10/2011,112.44
Global Bond Fund,1/11/2011,112.51
Global Bond Fund,1/12/2011,112.42
Global Bond Fund,1/13/2011,113.16
Global Bond Fund,1/14/2011,113.87
Global Bond Fund,1/15/2011,113.87
Global Bond Fund,1/16/2011,113.87
Global Bond Fund,1/17/2011,113.81
Global Bond Fund,1/18/2011,113.44
Global Bond Fund,1/19/2011,113.98
Global Bond Fund,1/20/2011,114.07
Global Bond Fund,1/21/2011,113.98
Global Bond Fund,1/22/2011,113.98
Global Bond Fund,1/23/2011,113.98
Global Bond Fund,1/24/2011,114.66
Global Bond Fund,1/25/2011,114.93
Global Bond Fund,1/26/2011,114.76
Global Bond Fund,1/27/2011,114.96
Global Bond Fund,1/28/2011,115.01
Global Bond Fund,1/29/2011,115.01
Global Bond Fund,1/30/2011,115.01
Global Bond Fund,1/31/2011,114.69
Global Bond Fund,2/1/2011,115.07
Global Bond Fund,2/2/2011,115.57
Global Bond Fund,2/3/2011,115.57
Global Bond Fund,2/4/2011,115.57
Global Bond Fund,2/5/2011,115.57
Global Bond Fund,2/6/2011,115.57
Global Bond Fund,2/7/2011,114.26
Global Bond Fund,2/8/2011,113.99
Global Bond Fund,2/9/2011,114.16
Global Bond Fund,2/10/2011,114.29
Global Bond Fund,2/11/2011,113.9
Global Bond Fund,2/12/2011,113.9
Global Bond Fund,2/13/2011,113.9
Global Bond Fund,2/14/2011,113.71
Global Bond Fund,2/15/2011,113.72
Global Bond Fund,2/16/2011,113.63
Global Bond Fund,2/17/2011,114.07
Global Bond Fund,2/18/2011,114.17
Global Bond Fund,2/19/2011,114.17
Global Bond Fund,2/20/2011,114.17
Global Bond Fund,2/21/2011,114.63
Global Bond Fund,2/22/2011,114.73
Global Bond Fund,2/23/2011,114.89
Global Bond Fund,2/24/2011,115.38
Global Bond Fund,2/25/2011,115.59
Global Bond Fund,2/26/2011,115.59
Global Bond Fund,2/27/2011,115.59
Global Bond Fund,2/28/2011,115.41
Global Bond Fund,3/1/2011,115.81
Global Bond Fund,3/2/2011,115.54
Global Bond Fund,3/3/2011,115.37
Global Bond Fund,3/4/2011,115.68
Global Bond Fund,3/5/2011,115.68
Global Bond Fund,3/6/2011,115.68
Global Bond Fund,3/7/2011,115.65
Global Bond Fund,3/8/2011,115.51
Global Bond Fund,3/9/2011,115.18
Global Bond Fund,3/10/2011,115.66
Global Bond Fund,3/11/2011,115.36
Global Bond Fund,3/12/2011,115.36
Global Bond Fund,3/13/2011,115.36
Global Bond Fund,3/14/2011,116.12
Global Bond Fund,3/15/2011,116.62
Global Bond Fund,3/16/2011,116.99
Global Bond Fund,3/17/2011,116.98
Global Bond Fund,3/18/2011,116.84
Global Bond Fund,3/19/2011,116.84
Global Bond Fund,3/20/2011,116.84
Global Bond Fund,3/21/2011,117.21
Global Bond Fund,3/22/2011,117.34
Global Bond Fund,3/23/2011,117.24
Global Bond Fund,3/24/2011,117.01
Global Bond Fund,3/25/2011,117.05
Global Bond Fund,3/26/2011,117.05
Global Bond Fund,3/27/2011,117.05
Global Bond Fund,3/28/2011,116.45
Global Bond Fund,3/29/2011,116.35
Global Bond Fund,3/30/2011,116.14
Global Bond Fund,3/31/2011,116.05
Global Bond Fund,4/1/2011,115.94
Global Bond Fund,4/2/2011,115.94
Global Bond Fund,4/3/2011,115.94
Global Bond Fund,4/4/2011,116.14
Global Bond Fund,4/5/2011,116.14
Global Bond Fund,4/6/2011,115.67
Global Bond Fund,4/7/2011,115.79
Global Bond Fund,4/8/2011,115.61
Global Bond Fund,4/9/2011,115.61
Global Bond Fund,4/10/2011,115.61
Global Bond Fund,4/11/2011,116.15
Global Bond Fund,4/12/2011,116.47
Global Bond Fund,4/13/2011,116.79
Global Bond Fund,4/14/2011,116.66
Global Bond Fund,4/15/2011,117.21
Global Bond Fund,4/16/2011,117.21
Global Bond Fund,4/17/2011,117.21
Global Bond Fund,4/18/2011,117.22
Global Bond Fund,4/19/2011,116.92
Global Bond Fund,4/20/2011,117.27
Global Bond Fund,4/21/2011,118.07
Global Bond Fund,4/22/2011,118.07
Global Bond Fund,4/23/2011,118.07
Global Bond Fund,4/24/2011,118.07
Global Bond Fund,4/25/2011,118.07
Global Bond Fund,4/26/2011,118.32
Global Bond Fund,4/27/2011,118.85
Global Bond Fund,4/28/2011,119.41
Global Bond Fund,4/29/2011,119.66
Global Bond Fund,4/30/2011,119.66
Global Bond Fund,5/1/2011,119.66
Global Bond Fund,5/2/2011,119.66
Global Bond Fund,5/3/2011,119.74
Global Bond Fund,5/4/2011,119.81
Global Bond Fund,5/5/2011,120.18
Global Bond Fund,5/6/2011,119.45
Global Bond Fund,5/7/2011,119.45
Global Bond Fund,5/8/2011,119.45
Global Bond Fund,5/9/2011,118.91
Global Bond Fund,5/10/2011,118.91
Global Bond Fund,5/11/2011,119.02
Global Bond Fund,5/12/2011,118.36
Global Bond Fund,5/13/2011,118.4
Global Bond Fund,5/14/2011,118.4
Global Bond Fund,5/15/2011,118.4
Global Bond Fund,5/16/2011,117.89
Global Bond Fund,5/17/2011,118.19
Global Bond Fund,5/18/2011,118.23
Global Bond Fund,5/19/2011,118.22
Global Bond Fund,5/20/2011,118.44
Global Bond Fund,5/21/2011,118.44
Global Bond Fund,5/22/2011,118.44
Global Bond Fund,5/23/2011,117.86
Global Bond Fund,5/24/2011,117.49
Global Bond Fund,5/25/2011,117.62
Global Bond Fund,5/26/2011,118.22
Global Bond Fund,5/27/2011,118.58
Global Bond Fund,5/28/2011,118.58
Global Bond Fund,5/29/2011,118.58
Global Bond Fund,5/30/2011,119.05
Global Bond Fund,5/31/2011,119.29
Global Bond Fund,6/1/2011,119.47
Global Bond Fund,6/2/2011,119.23
Global Bond Fund,6/3/2011,119.72
Global Bond Fund,6/4/2011,119.72
Global Bond Fund,6/5/2011,119.72
Global Bond Fund,6/6/2011,119.72
Global Bond Fund,6/7/2011,119.97
Global Bond Fund,6/8/2011,120.53
Global Bond Fund,6/9/2011,120.28
Global Bond Fund,6/10/2011,120.18
Global Bond Fund,6/11/2011,120.18
Global Bond Fund,6/12/2011,120.18
Global Bond Fund,6/13/2011,119.39
Global Bond Fund,6/14/2011,119.38
Global Bond Fund,6/15/2011,119.64
Global Bond Fund,6/16/2011,118.85
Global Bond Fund,6/17/2011,118.87
Global Bond Fund,6/18/2011,118.87
Global Bond Fund,6/19/2011,118.87
Global Bond Fund,6/20/2011,119.13
Global Bond Fund,6/21/2011,119.34
Global Bond Fund,6/22/2011,119.48
Global Bond Fund,6/23/2011,119.3
Global Bond Fund,6/24/2011,119.12
Global Bond Fund,6/25/2011,119.12
Global Bond Fund,6/26/2011,119.12
Global Bond Fund,6/27/2011,118.24
Global Bond Fund,6/28/2011,118.65
Global Bond Fund,6/29/2011,118.54
Global Bond Fund,6/30/2011,119.08
Global Bond Fund,7/1/2011,119.08
Global Bond Fund,7/2/2011,119.08
Global Bond Fund,7/3/2011,119.08
Global Bond Fund,7/4/2011,119.42
Global Bond Fund,7/5/2011,119.35
Global Bond Fund,7/6/2011,119.06
Global Bond Fund,7/7/2011,118.59
Global Bond Fund,7/8/2011,118.86
Global Bond Fund,7/9/2011,118.86
Global Bond Fund,7/10/2011,118.86
Global Bond Fund,7/11/2011,118.69
Global Bond Fund,7/12/2011,118.36
Global Bond Fund,7/13/2011,118.45
Global Bond Fund,7/14/2011,119.41
Global Bond Fund,7/15/2011,119.12
Global Bond Fund,7/16/2011,119.12
Global Bond Fund,7/17/2011,119.12
Global Bond Fund,7/18/2011,118.77
Global Bond Fund,7/19/2011,119.05
Global Bond Fund,7/20/2011,118.97
Global Bond Fund,7/21/2011,119.27
Global Bond Fund,7/22/2011,120.03
Global Bond Fund,7/23/2011,120.03
Global Bond Fund,7/24/2011,120.03
Global Bond Fund,7/25/2011,119.96
Global Bond Fund,7/26/2011,120.23
Global Bond Fund,7/27/2011,120.96
Global Bond Fund,7/28/2011,120.43
Global Bond Fund,7/29/2011,120.75
Global Bond Fund,7/30/2011,120.75
Global Bond Fund,7/31/2011,120.75
Global Bond Fund,8/1/2011,121.07
Global Bond Fund,8/2/2011,121.21
Global Bond Fund,8/3/2011,121
Global Bond Fund,8/4/2011,122.17
Global Bond Fund,8/5/2011,120.34
Global Bond Fund,8/6/2011,120.34
Global Bond Fund,8/7/2011,120.34
Global Bond Fund,8/8/2011,122.18
Global Bond Fund,8/9/2011,121.52
Global Bond Fund,8/10/2011,122.86
Global Bond Fund,8/11/2011,121.45
Global Bond Fund,8/12/2011,121.65
Global Bond Fund,8/13/2011,121.65
Global Bond Fund,8/14/2011,121.65
Global Bond Fund,8/15/2011,121.91
Global Bond Fund,8/16/2011,122.49
Global Bond Fund,8/17/2011,122.82
Global Bond Fund,8/18/2011,123.55
Global Bond Fund,8/19/2011,123.16
Global Bond Fund,8/20/2011,123.16
Global Bond Fund,8/21/2011,123.16
Global Bond Fund,8/22/2011,123.35
Global Bond Fund,8/23/2011,122.98
Global Bond Fund,8/24/2011,122.73
Global Bond Fund,8/25/2011,122.61
Global Bond Fund,8/26/2011,122.55
Global Bond Fund,8/27/2011,122.55
Global Bond Fund,8/28/2011,122.55
Global Bond Fund,8/29/2011,122.77
Global Bond Fund,8/30/2011,123.15
Global Bond Fund,8/31/2011,122.64
Global Bond Fund,9/1/2011,122.49
Global Bond Fund,9/2/2011,122.79
Global Bond Fund,9/3/2011,122.79
Global Bond Fund,9/4/2011,122.79
Global Bond Fund,9/5/2011,122.62
Global Bond Fund,9/6/2011,122.35
Global Bond Fund,9/7/2011,121.86
Global Bond Fund,9/8/2011,122.31
Global Bond Fund,9/9/2011,122.01
Global Bond Fund,9/10/2011,122.01
Global Bond Fund,9/11/2011,122.01
Global Bond Fund,9/12/2011,120.8
Global Bond Fund,9/13/2011,120.8
Global Bond Fund,9/14/2011,120.87
Global Bond Fund,9/15/2011,120.67
Global Bond Fund,9/16/2011,121.22
Global Bond Fund,9/17/2011,121.22
Global Bond Fund,9/18/2011,121.22
Global Bond Fund,9/19/2011,120.98
Global Bond Fund,9/20/2011,120.79
Global Bond Fund,9/21/2011,121.34
Global Bond Fund,9/22/2011,121.04
Global Bond Fund,9/23/2011,120.68
Global Bond Fund,9/24/2011,120.68
Global Bond Fund,9/25/2011,120.68
Global Bond Fund,9/26/2011,120.03
Global Bond Fund,9/27/2011,120
Global Bond Fund,9/28/2011,120.08
Global Bond Fund,9/29/2011,120.08
