Type,Date,Price
NA Equity Fund,3/19/2007,111.74
NA Equity Fund,3/20/2007,112.3
NA Equity Fund,3/21/2007,113.86
NA Equity Fund,3/22/2007,113.77
NA Equity Fund,3/23/2007,113.96
NA Equity Fund,3/24/2007,113.96
NA Equity Fund,3/25/2007,113.96
NA Equity Fund,3/26/2007,113.93
NA Equity Fund,3/27/2007,113.42
NA Equity Fund,3/28/2007,112.55
NA Equity Fund,3/29/2007,113.11
NA Equity Fund,3/30/2007,112.91
NA Equity Fund,3/31/2007,112.91
NA Equity Fund,4/1/2007,112.91
NA Equity Fund,4/2/2007,112.98
NA Equity Fund,4/3/2007,113.84
NA Equity Fund,4/4/2007,114.22
NA Equity Fund,4/5/2007,114.22
NA Equity Fund,4/6/2007,114.22
NA Equity Fund,4/7/2007,114.22
NA Equity Fund,4/8/2007,114.22
NA Equity Fund,4/9/2007,114.22
NA Equity Fund,4/10/2007,114.56
NA Equity Fund,4/11/2007,113.9
NA Equity Fund,4/12/2007,114.65
NA Equity Fund,4/13/2007,114.93
NA Equity Fund,4/14/2007,114.93
NA Equity Fund,4/15/2007,114.93
NA Equity Fund,4/16/2007,115.99
NA Equity Fund,4/17/2007,116.19
NA Equity Fund,4/18/2007,116.56
NA Equity Fund,4/19/2007,116.56
NA Equity Fund,4/20/2007,117.52
NA Equity Fund,4/21/2007,117.52
NA Equity Fund,4/22/2007,117.52
NA Equity Fund,4/23/2007,117.21
NA Equity Fund,4/24/2007,117.29
NA Equity Fund,4/25/2007,118.35
NA Equity Fund,4/26/2007,118.41
NA Equity Fund,4/27/2007,118.2
NA Equity Fund,4/28/2007,118.2
NA Equity Fund,4/29/2007,118.2
NA Equity Fund,4/30/2007,117.31
NA Equity Fund,5/1/2007,117.31
NA Equity Fund,5/2/2007,118.37
NA Equity Fund,5/3/2007,118.74
NA Equity Fund,5/4/2007,118.83
NA Equity Fund,5/5/2007,118.83
NA Equity Fund,5/6/2007,118.83
NA Equity Fund,5/7/2007,119.11
NA Equity Fund,5/8/2007,118.91
NA Equity Fund,5/9/2007,119.49
NA Equity Fund,5/10/2007,117.82
NA Equity Fund,5/11/2007,118.96
NA Equity Fund,5/12/2007,118.96
NA Equity Fund,5/13/2007,118.96
NA Equity Fund,5/14/2007,118.68
NA Equity Fund,5/15/2007,118.31
NA Equity Fund,5/16/2007,119.43
NA Equity Fund,5/17/2007,119.14
NA Equity Fund,5/18/2007,119.98
NA Equity Fund,5/19/2007,119.98
NA Equity Fund,5/20/2007,119.98
NA Equity Fund,5/21/2007,120.27
NA Equity Fund,5/22/2007,120.14
NA Equity Fund,5/23/2007,119.84
NA Equity Fund,5/24/2007,119.84
NA Equity Fund,5/25/2007,119.43
NA Equity Fund,5/26/2007,119.43
NA Equity Fund,5/27/2007,119.43
NA Equity Fund,5/28/2007,119.41
NA Equity Fund,5/29/2007,119.53
NA Equity Fund,5/30/2007,120.4
NA Equity Fund,5/31/2007,120.25
NA Equity Fund,6/1/2007,120.99
NA Equity Fund,6/2/2007,120.99
NA Equity Fund,6/3/2007,120.99
NA Equity Fund,6/4/2007,121.18
NA Equity Fund,6/5/2007,120.45
NA Equity Fund,6/6/2007,119.27
NA Equity Fund,6/7/2007,117.23
NA Equity Fund,6/8/2007,118.75
NA Equity Fund,6/9/2007,118.75
NA Equity Fund,6/10/2007,118.75
NA Equity Fund,6/11/2007,118.74
NA Equity Fund,6/12/2007,117.37
NA Equity Fund,6/13/2007,118.89
NA Equity Fund,6/14/2007,119.46
NA Equity Fund,6/15/2007,120.01
NA Equity Fund,6/16/2007,120.01
NA Equity Fund,6/17/2007,120.01
NA Equity Fund,6/18/2007,119.79
NA Equity Fund,6/19/2007,119.79
NA Equity Fund,6/20/2007,118.24
NA Equity Fund,6/21/2007,118.85
NA Equity Fund,6/22/2007,117.19
NA Equity Fund,6/23/2007,117.19
NA Equity Fund,6/24/2007,117.19
NA Equity Fund,6/25/2007,116.97
NA Equity Fund,6/26/2007,116.59
NA Equity Fund,6/27/2007,117.93
NA Equity Fund,6/28/2007,118.2
NA Equity Fund,6/29/2007,117.98
NA Equity Fund,6/30/2007,117.98
NA Equity Fund,7/1/2007,117.98
NA Equity Fund,7/2/2007,117.98
NA Equity Fund,7/3/2007,119.61
NA Equity Fund,7/4/2007,119.52
NA Equity Fund,7/5/2007,119.5
NA Equity Fund,7/6/2007,120.06
NA Equity Fund,7/7/2007,120.06
NA Equity Fund,7/8/2007,120.06
NA Equity Fund,7/9/2007,119.94
NA Equity Fund,7/10/2007,118.22
NA Equity Fund,7/11/2007,118.87
NA Equity Fund,7/12/2007,120.89
NA Equity Fund,7/13/2007,121.07
NA Equity Fund,7/14/2007,121.07
NA Equity Fund,7/15/2007,121.07
NA Equity Fund,7/16/2007,120.75
NA Equity Fund,7/17/2007,120.74
NA Equity Fund,7/18/2007,120.63
NA Equity Fund,7/19/2007,121.2
NA Equity Fund,7/20/2007,119.83
NA Equity Fund,7/21/2007,119.83
NA Equity Fund,7/22/2007,119.83
NA Equity Fund,7/23/2007,120.5
NA Equity Fund,7/24/2007,118.16
NA Equity Fund,7/25/2007,118.92
NA Equity Fund,7/26/2007,116.03
NA Equity Fund,7/27/2007,114.2
NA Equity Fund,7/28/2007,114.2
NA Equity Fund,7/29/2007,114.2
NA Equity Fund,7/30/2007,115.14
NA Equity Fund,7/31/2007,113.78
NA Equity Fund,8/1/2007,114.82
NA Equity Fund,8/2/2007,115.28
NA Equity Fund,8/3/2007,112.02
NA Equity Fund,8/4/2007,112.02
NA Equity Fund,8/5/2007,112.02
NA Equity Fund,8/6/2007,114.78
NA Equity Fund,8/7/2007,115.35
NA Equity Fund,8/8/2007,116.5
NA Equity Fund,8/9/2007,112.85
NA Equity Fund,8/10/2007,113.56
NA Equity Fund,8/11/2007,113.56
NA Equity Fund,8/12/2007,113.56
NA Equity Fund,8/13/2007,113.42
NA Equity Fund,8/14/2007,111.46
NA Equity Fund,8/15/2007,110.05
NA Equity Fund,8/16/2007,110.64
NA Equity Fund,8/17/2007,113.42
NA Equity Fund,8/18/2007,113.42
NA Equity Fund,8/19/2007,113.42
NA Equity Fund,8/20/2007,113.05
NA Equity Fund,8/21/2007,113.02
NA Equity Fund,8/22/2007,114.32
NA Equity Fund,8/23/2007,114.19
NA Equity Fund,8/24/2007,115.63
NA Equity Fund,8/25/2007,115.63
NA Equity Fund,8/26/2007,115.63
NA Equity Fund,8/27/2007,114.49
NA Equity Fund,8/28/2007,111.79
NA Equity Fund,8/29/2007,114.24
NA Equity Fund,8/30/2007,113.8
NA Equity Fund,8/31/2007,114.88
NA Equity Fund,9/1/2007,114.88
NA Equity Fund,9/2/2007,114.88
NA Equity Fund,9/3/2007,114.86
NA Equity Fund,9/4/2007,116.11
NA Equity Fund,9/5/2007,114.98
NA Equity Fund,9/6/2007,115.55
NA Equity Fund,9/7/2007,113.62
NA Equity Fund,9/8/2007,113.62
NA Equity Fund,9/9/2007,113.62
NA Equity Fund,9/10/2007,113.34
NA Equity Fund,9/11/2007,114.79
NA Equity Fund,9/12/2007,115.05
NA Equity Fund,9/13/2007,116.06
NA Equity Fund,9/14/2007,116.05
NA Equity Fund,9/15/2007,116.05
NA Equity Fund,9/16/2007,116.05
NA Equity Fund,9/17/2007,115.56
NA Equity Fund,9/18/2007,118.85
NA Equity Fund,9/19/2007,119.63
NA Equity Fund,9/20/2007,118.56
NA Equity Fund,9/21/2007,119.32
NA Equity Fund,9/22/2007,119.32
NA Equity Fund,9/23/2007,119.32
NA Equity Fund,9/24/2007,118.24
NA Equity Fund,9/25/2007,118.18
NA Equity Fund,9/26/2007,118.18
NA Equity Fund,9/27/2007,119.45
NA Equity Fund,9/28/2007,118.97
NA Equity Fund,9/29/2007,118.97
NA Equity Fund,9/30/2007,118.97
NA Equity Fund,10/1/2007,118.97
NA Equity Fund,10/2/2007,120.58
NA Equity Fund,10/3/2007,119.82
NA Equity Fund,10/4/2007,120.09
NA Equity Fund,10/5/2007,121.26
NA Equity Fund,10/6/2007,121.26
NA Equity Fund,10/7/2007,121.26
NA Equity Fund,10/8/2007,120.86
NA Equity Fund,10/9/2007,122
NA Equity Fund,10/10/2007,121.9
NA Equity Fund,10/11/2007,121.24
NA Equity Fund,10/12/2007,122.09
NA Equity Fund,10/13/2007,122.09
NA Equity Fund,10/14/2007,122.09
NA Equity Fund,10/15/2007,121.12
NA Equity Fund,10/16/2007,120.35
NA Equity Fund,10/17/2007,120.62
NA Equity Fund,10/18/2007,120.62
NA Equity Fund,10/19/2007,120.62
NA Equity Fund,10/20/2007,120.62
NA Equity Fund,10/21/2007,120.62
NA Equity Fund,10/22/2007,118.33
NA Equity Fund,10/23/2007,119.28
NA Equity Fund,10/24/2007,118.42
NA Equity Fund,10/25/2007,118.51
NA Equity Fund,10/26/2007,119.85
NA Equity Fund,10/27/2007,119.85
NA Equity Fund,10/28/2007,119.85
NA Equity Fund,10/29/2007,120.42
NA Equity Fund,10/30/2007,119.35
NA Equity Fund,10/31/2007,120.98
NA Equity Fund,11/1/2007,117.7
NA Equity Fund,11/2/2007,117.95
NA Equity Fund,11/3/2007,117.95
NA Equity Fund,11/4/2007,117.95
NA Equity Fund,11/5/2007,117.43
NA Equity Fund,11/6/2007,118.77
NA Equity Fund,11/7/2007,115.5
NA Equity Fund,11/8/2007,115.59
NA Equity Fund,11/9/2007,114.2
NA Equity Fund,11/10/2007,114.2
NA Equity Fund,11/11/2007,114.2
NA Equity Fund,11/12/2007,113.26
NA Equity Fund,11/13/2007,116.31
NA Equity Fund,11/14/2007,115.31
NA Equity Fund,11/15/2007,113.96
NA Equity Fund,11/16/2007,114.36
NA Equity Fund,11/17/2007,114.36
NA Equity Fund,11/18/2007,114.36
NA Equity Fund,11/19/2007,112.41
NA Equity Fund,11/20/2007,113.19
NA Equity Fund,11/21/2007,111.46
NA Equity Fund,11/22/2007,111.46
NA Equity Fund,11/23/2007,113.28
NA Equity Fund,11/24/2007,113.28
NA Equity Fund,11/25/2007,113.28
NA Equity Fund,11/26/2007,110.58
NA Equity Fund,11/27/2007,112.07
NA Equity Fund,11/28/2007,115.4
NA Equity Fund,11/29/2007,115.57
NA Equity Fund,11/30/2007,116.42
NA Equity Fund,12/1/2007,116.42
NA Equity Fund,12/2/2007,116.42
NA Equity Fund,12/3/2007,115.83
NA Equity Fund,12/4/2007,114.96
NA Equity Fund,12/5/2007,116.93
NA Equity Fund,12/6/2007,118.73
NA Equity Fund,12/7/2007,118.63
NA Equity Fund,12/8/2007,118.63
NA Equity Fund,12/9/2007,118.63
NA Equity Fund,12/10/2007,119.47
NA Equity Fund,12/11/2007,116.6
NA Equity Fund,12/12/2007,117.45
NA Equity Fund,12/13/2007,117.81
NA Equity Fund,12/14/2007,115.9
NA Equity Fund,12/15/2007,115.9
NA Equity Fund,12/16/2007,115.9
NA Equity Fund,12/17/2007,114.15
NA Equity Fund,12/18/2007,114.81
NA Equity Fund,12/19/2007,114.6
NA Equity Fund,12/20/2007,115.46
NA Equity Fund,12/21/2007,117.45
NA Equity Fund,12/22/2007,117.45
NA Equity Fund,12/23/2007,117.45
NA Equity Fund,12/24/2007,118.38
NA Equity Fund,12/25/2007,118.38
NA Equity Fund,12/26/2007,118.38
NA Equity Fund,12/27/2007,116.8
NA Equity Fund,12/28/2007,116.95
NA Equity Fund,12/29/2007,116.95
NA Equity Fund,12/30/2007,116.95
NA Equity Fund,12/31/2007,116.15
NA Equity Fund,1/1/2008,116.15
NA Equity Fund,1/2/2008,114.45
NA Equity Fund,1/3/2008,114.62
NA Equity Fund,1/4/2008,111.69
NA Equity Fund,1/5/2008,111.69
NA Equity Fund,1/6/2008,111.69
NA Equity Fund,1/7/2008,112.08
NA Equity Fund,1/8/2008,109.84
NA Equity Fund,1/9/2008,111.08
NA Equity Fund,1/10/2008,111.8
NA Equity Fund,1/11/2008,110.09
NA Equity Fund,1/12/2008,110.09
NA Equity Fund,1/13/2008,110.09
NA Equity Fund,1/14/2008,111.3
NA Equity Fund,1/15/2008,108.63
NA Equity Fund,1/16/2008,108
NA Equity Fund,1/17/2008,105.01
NA Equity Fund,1/18/2008,104.31
NA Equity Fund,1/19/2008,104.31
NA Equity Fund,1/20/2008,104.31
NA Equity Fund,1/21/2008,104.29
NA Equity Fund,1/22/2008,103.22
NA Equity Fund,1/23/2008,105.15
NA Equity Fund,1/24/2008,106.18
NA Equity Fund,1/25/2008,104.74
NA Equity Fund,1/26/2008,104.74
NA Equity Fund,1/27/2008,104.74
NA Equity Fund,1/28/2008,106.54
NA Equity Fund,1/29/2008,107.59
NA Equity Fund,1/30/2008,107.3
NA Equity Fund,1/31/2008,108.83
NA Equity Fund,2/1/2008,109.93
NA Equity Fund,2/2/2008,109.93
NA Equity Fund,2/3/2008,109.93
NA Equity Fund,2/4/2008,108.93
NA Equity Fund,2/5/2008,105.57
NA Equity Fund,2/6/2008,104.81
NA Equity Fund,2/7/2008,104.81
NA Equity Fund,2/8/2008,104.81
NA Equity Fund,2/9/2008,104.81
NA Equity Fund,2/10/2008,104.81
NA Equity Fund,2/11/2008,105.92
NA Equity Fund,2/12/2008,106.6
NA Equity Fund,2/13/2008,108.19
NA Equity Fund,2/14/2008,106.76
NA Equity Fund,2/15/2008,107.14
NA Equity Fund,2/16/2008,107.14
NA Equity Fund,2/17/2008,107.14
NA Equity Fund,2/18/2008,107.02
NA Equity Fund,2/19/2008,106.83
NA Equity Fund,2/20/2008,107.57
NA Equity Fund,2/21/2008,106.24
NA Equity Fund,2/22/2008,107
NA Equity Fund,2/23/2008,107
NA Equity Fund,2/24/2008,107
NA Equity Fund,2/25/2008,108.52
NA Equity Fund,2/26/2008,109.47
NA Equity Fund,2/27/2008,109.3
NA Equity Fund,2/28/2008,108.27
NA Equity Fund,2/29/2008,105.33
NA Equity Fund,3/1/2008,105.33
NA Equity Fund,3/2/2008,105.33
NA Equity Fund,3/3/2008,105.49
NA Equity Fund,3/4/2008,105.1
NA Equity Fund,3/5/2008,105.95
NA Equity Fund,3/6/2008,103.54
NA Equity Fund,3/7/2008,102.86
NA Equity Fund,3/8/2008,102.86
NA Equity Fund,3/9/2008,102.86
NA Equity Fund,3/10/2008,101.62
NA Equity Fund,3/11/2008,105.03
NA Equity Fund,3/12/2008,104.17
NA Equity Fund,3/13/2008,104.64
NA Equity Fund,3/14/2008,102.5
NA Equity Fund,3/15/2008,102.5
NA Equity Fund,3/16/2008,102.5
NA Equity Fund,3/17/2008,101.33
NA Equity Fund,3/18/2008,105.22
NA Equity Fund,3/19/2008,103.07
NA Equity Fund,3/20/2008,105.44
NA Equity Fund,3/21/2008,105.44
NA Equity Fund,3/22/2008,105.44
NA Equity Fund,3/23/2008,105.44
NA Equity Fund,3/24/2008,105.44
NA Equity Fund,3/25/2008,107.19
NA Equity Fund,3/26/2008,106.43
NA Equity Fund,3/27/2008,105.38
NA Equity Fund,3/28/2008,104.43
NA Equity Fund,3/29/2008,104.43
NA Equity Fund,3/30/2008,104.43
NA Equity Fund,3/31/2008,105.15
NA Equity Fund,4/1/2008,108.84
NA Equity Fund,4/2/2008,108.51
NA Equity Fund,4/3/2008,108.61
NA Equity Fund,4/4/2008,108.61
NA Equity Fund,4/5/2008,108.61
NA Equity Fund,4/6/2008,108.61
NA Equity Fund,4/7/2008,108.86
NA Equity Fund,4/8/2008,108.28
NA Equity Fund,4/9/2008,107.53
NA Equity Fund,4/10/2008,108.12
NA Equity Fund,4/11/2008,105.62
NA Equity Fund,4/12/2008,105.62
NA Equity Fund,4/13/2008,105.62
NA Equity Fund,4/14/2008,105.4
NA Equity Fund,4/15/2008,105.96
NA Equity Fund,4/16/2008,107.92
NA Equity Fund,4/17/2008,108.12
NA Equity Fund,4/18/2008,109.72
NA Equity Fund,4/19/2008,109.72
NA Equity Fund,4/20/2008,109.72
NA Equity Fund,4/21/2008,109.42
NA Equity Fund,4/22/2008,108.55
NA Equity Fund,4/23/2008,108.93
NA Equity Fund,4/24/2008,109.7
NA Equity Fund,4/25/2008,110.07
NA Equity Fund,4/26/2008,110.07
NA Equity Fund,4/27/2008,110.07
NA Equity Fund,4/28/2008,110.15
NA Equity Fund,4/29/2008,109.96
NA Equity Fund,4/30/2008,109.75
NA Equity Fund,5/1/2008,109.75
NA Equity Fund,5/2/2008,111.81
NA Equity Fund,5/3/2008,111.81
NA Equity Fund,5/4/2008,111.81
NA Equity Fund,5/5/2008,111.32
NA Equity Fund,5/6/2008,111.97
NA Equity Fund,5/7/2008,110.36
NA Equity Fund,5/8/2008,110.83
NA Equity Fund,5/9/2008,110.15
NA Equity Fund,5/10/2008,110.15
NA Equity Fund,5/11/2008,110.15
NA Equity Fund,5/12/2008,110.15
NA Equity Fund,5/13/2008,111.44
NA Equity Fund,5/14/2008,112.18
NA Equity Fund,5/15/2008,113.49
NA Equity Fund,5/16/2008,113.48
NA Equity Fund,5/17/2008,113.48
NA Equity Fund,5/18/2008,113.48
NA Equity Fund,5/19/2008,113.46
NA Equity Fund,5/20/2008,112.22
NA Equity Fund,5/21/2008,110.69
NA Equity Fund,5/22/2008,111.07
NA Equity Fund,5/23/2008,109.73
NA Equity Fund,5/24/2008,109.73
NA Equity Fund,5/25/2008,109.73
NA Equity Fund,5/26/2008,109.7
NA Equity Fund,5/27/2008,110.34
NA Equity Fund,5/28/2008,110.74
NA Equity Fund,5/29/2008,111.29
NA Equity Fund,5/30/2008,111.36
NA Equity Fund,5/31/2008,111.36
NA Equity Fund,6/1/2008,111.36
NA Equity Fund,6/2/2008,110.22
NA Equity Fund,6/3/2008,109.63
NA Equity Fund,6/4/2008,109.62
NA Equity Fund,6/5/2008,111.97
NA Equity Fund,6/6/2008,108.65
NA Equity Fund,6/7/2008,108.65
NA Equity Fund,6/8/2008,108.65
NA Equity Fund,6/9/2008,108.65
NA Equity Fund,6/10/2008,108.23
NA Equity Fund,6/11/2008,106.44
NA Equity Fund,6/12/2008,106.99
NA Equity Fund,6/13/2008,108.56
NA Equity Fund,6/14/2008,108.56
NA Equity Fund,6/15/2008,108.56
NA Equity Fund,6/16/2008,108.34
NA Equity Fund,6/17/2008,107.71
NA Equity Fund,6/18/2008,106.49
NA Equity Fund,6/19/2008,106.87
NA Equity Fund,6/20/2008,104.88
NA Equity Fund,6/21/2008,104.88
NA Equity Fund,6/22/2008,104.88
NA Equity Fund,6/23/2008,104.96
NA Equity Fund,6/24/2008,104.76
NA Equity Fund,6/25/2008,105.42
NA Equity Fund,6/26/2008,102.39
NA Equity Fund,6/27/2008,101.75
NA Equity Fund,6/28/2008,101.75
NA Equity Fund,6/29/2008,101.75
NA Equity Fund,6/30/2008,101.95
NA Equity Fund,7/1/2008,101.95
NA Equity Fund,7/2/2008,100.14
NA Equity Fund,7/3/2008,100.33
NA Equity Fund,7/4/2008,100.33
NA Equity Fund,7/5/2008,100.33
NA Equity Fund,7/6/2008,100.33
NA Equity Fund,7/7/2008,99.26
NA Equity Fund,7/8/2008,100.85
NA Equity Fund,7/9/2008,98.65
NA Equity Fund,7/10/2008,99.51
NA Equity Fund,7/11/2008,98.36
NA Equity Fund,7/12/2008,98.36
NA Equity Fund,7/13/2008,98.36
NA Equity Fund,7/14/2008,97.59
NA Equity Fund,7/15/2008,96.56
NA Equity Fund,7/16/2008,99.11
NA Equity Fund,7/17/2008,100.05
NA Equity Fund,7/18/2008,99.85
NA Equity Fund,7/19/2008,99.85
NA Equity Fund,7/20/2008,99.85
NA Equity Fund,7/21/2008,99.54
NA Equity Fund,7/22/2008,100.76
NA Equity Fund,7/23/2008,101.3
NA Equity Fund,7/24/2008,99.03
NA Equity Fund,7/25/2008,99.41
NA Equity Fund,7/26/2008,99.41
NA Equity Fund,7/27/2008,99.41
NA Equity Fund,7/28/2008,97.69
NA Equity Fund,7/29/2008,99.94
NA Equity Fund,7/30/2008,101.71
NA Equity Fund,7/31/2008,100.48
NA Equity Fund,8/1/2008,100.09
NA Equity Fund,8/2/2008,100.09
NA Equity Fund,8/3/2008,100.09
NA Equity Fund,8/4/2008,99.03
NA Equity Fund,8/5/2008,101.66
NA Equity Fund,8/6/2008,101.66
NA Equity Fund,8/7/2008,100.61
NA Equity Fund,8/8/2008,103.14
NA Equity Fund,8/9/2008,103.14
NA Equity Fund,8/10/2008,103.14
NA Equity Fund,8/11/2008,104.13
NA Equity Fund,8/12/2008,102.99
NA Equity Fund,8/13/2008,102.63
NA Equity Fund,8/14/2008,103.07
NA Equity Fund,8/15/2008,103.52
NA Equity Fund,8/16/2008,103.52
NA Equity Fund,8/17/2008,103.52
NA Equity Fund,8/18/2008,102.09
NA Equity Fund,8/19/2008,101.06
NA Equity Fund,8/20/2008,101.53
NA Equity Fund,8/21/2008,101.82
NA Equity Fund,8/22/2008,101.82
NA Equity Fund,8/23/2008,101.82
NA Equity Fund,8/24/2008,101.82
NA Equity Fund,8/25/2008,100.94
NA Equity Fund,8/26/2008,101.13
NA Equity Fund,8/27/2008,101.97
NA Equity Fund,8/28/2008,103.47
NA Equity Fund,8/29/2008,102.04
NA Equity Fund,8/30/2008,102.04
NA Equity Fund,8/31/2008,102.04
NA Equity Fund,9/1/2008,102.04
NA Equity Fund,9/2/2008,101.55
NA Equity Fund,9/3/2008,101.54
NA Equity Fund,9/4/2008,98.62
NA Equity Fund,9/5/2008,98.8
NA Equity Fund,9/6/2008,98.8
NA Equity Fund,9/7/2008,98.8
NA Equity Fund,9/8/2008,100.85
NA Equity Fund,9/9/2008,97.68
NA Equity Fund,9/10/2008,98.34
NA Equity Fund,9/11/2008,99.65
NA Equity Fund,9/12/2008,99.93
NA Equity Fund,9/13/2008,99.93
NA Equity Fund,9/14/2008,99.93
NA Equity Fund,9/15/2008,99.93
NA Equity Fund,9/16/2008,97.28
NA Equity Fund,9/17/2008,92.93
NA Equity Fund,9/18/2008,96.21
NA Equity Fund,9/19/2008,99.78
NA Equity Fund,9/20/2008,99.78
NA Equity Fund,9/21/2008,99.78
NA Equity Fund,9/22/2008,96.25
NA Equity Fund,9/23/2008,94.53
NA Equity Fund,9/24/2008,94.42
NA Equity Fund,9/25/2008,96.35
NA Equity Fund,9/26/2008,96.73
NA Equity Fund,9/27/2008,96.73
NA Equity Fund,9/28/2008,96.73
NA Equity Fund,9/29/2008,88.11
NA Equity Fund,9/30/2008,92.87
NA Equity Fund,10/1/2008,92.87
NA Equity Fund,10/2/2008,88.08
NA Equity Fund,10/3/2008,87.06
NA Equity Fund,10/4/2008,87.06
NA Equity Fund,10/5/2008,87.06
NA Equity Fund,10/6/2008,83.44
NA Equity Fund,10/7/2008,83.44
NA Equity Fund,10/8/2008,77.74
NA Equity Fund,10/9/2008,71.76
NA Equity Fund,10/10/2008,70.33
NA Equity Fund,10/11/2008,70.33
NA Equity Fund,10/12/2008,70.33
NA Equity Fund,10/13/2008,79.08
NA Equity Fund,10/14/2008,78.74
NA Equity Fund,10/15/2008,71.5
NA Equity Fund,10/16/2008,75.21
NA Equity Fund,10/17/2008,74.55
NA Equity Fund,10/18/2008,74.55
NA Equity Fund,10/19/2008,74.55
NA Equity Fund,10/20/2008,78.37
NA Equity Fund,10/21/2008,75.98
NA Equity Fund,10/22/2008,71.29
NA Equity Fund,10/23/2008,72.41
NA Equity Fund,10/24/2008,70.18
NA Equity Fund,10/25/2008,70.18
NA Equity Fund,10/26/2008,70.18
NA Equity Fund,10/27/2008,67.73
NA Equity Fund,10/28/2008,74.97
NA Equity Fund,10/29/2008,74.5
NA Equity Fund,10/30/2008,76.46
NA Equity Fund,10/31/2008,77.49
NA Equity Fund,11/1/2008,77.49
NA Equity Fund,11/2/2008,77.49
NA Equity Fund,11/3/2008,77.31
NA Equity Fund,11/4/2008,80.37
NA Equity Fund,11/5/2008,76.35
NA Equity Fund,11/6/2008,72.61
NA Equity Fund,11/7/2008,74.8
NA Equity Fund,11/8/2008,74.8
NA Equity Fund,11/9/2008,74.8
NA Equity Fund,11/10/2008,74.03
NA Equity Fund,11/11/2008,72.36
NA Equity Fund,11/12/2008,68.52
NA Equity Fund,11/13/2008,73.45
NA Equity Fund,11/14/2008,70.47
NA Equity Fund,11/15/2008,70.47
NA Equity Fund,11/16/2008,70.47
NA Equity Fund,11/17/2008,68.5
NA Equity Fund,11/18/2008,69.15
NA Equity Fund,11/19/2008,64.76
NA Equity Fund,11/20/2008,60.35
NA Equity Fund,11/21/2008,64.46
NA Equity Fund,11/22/2008,64.46
NA Equity Fund,11/23/2008,64.46
NA Equity Fund,11/24/2008,68.48
NA Equity Fund,11/25/2008,68.89
NA Equity Fund,11/26/2008,71.33
NA Equity Fund,11/27/2008,71.28
NA Equity Fund,11/28/2008,71.89
NA Equity Fund,11/29/2008,71.89
NA Equity Fund,11/30/2008,71.89
NA Equity Fund,12/1/2008,65.8
NA Equity Fund,12/2/2008,68.39
NA Equity Fund,12/3/2008,70.15
NA Equity Fund,12/4/2008,68.21
NA Equity Fund,12/5/2008,70.82
NA Equity Fund,12/6/2008,70.82
NA Equity Fund,12/7/2008,70.82
NA Equity Fund,12/8/2008,73.08
NA Equity Fund,12/9/2008,71.39
NA Equity Fund,12/10/2008,72.52
NA Equity Fund,12/11/2008,70.65
NA Equity Fund,12/12/2008,71.12
NA Equity Fund,12/13/2008,71.12
NA Equity Fund,12/14/2008,71.12
NA Equity Fund,12/15/2008,70.26
NA Equity Fund,12/16/2008,73.89
NA Equity Fund,12/17/2008,73.2
NA Equity Fund,12/18/2008,71.92
NA Equity Fund,12/19/2008,72.19
NA Equity Fund,12/20/2008,72.19
NA Equity Fund,12/21/2008,72.19
NA Equity Fund,12/22/2008,70.98
NA Equity Fund,12/23/2008,70.32
NA Equity Fund,12/24/2008,70.69
NA Equity Fund,12/25/2008,70.69
NA Equity Fund,12/26/2008,70.69
NA Equity Fund,12/27/2008,70.69
NA Equity Fund,12/28/2008,70.69
NA Equity Fund,12/29/2008,70.87
NA Equity Fund,12/30/2008,72.61
NA Equity Fund,12/31/2008,73.63
NA Equity Fund,1/1/2009,73.63
NA Equity Fund,1/2/2009,75.98
NA Equity Fund,1/3/2009,75.98
NA Equity Fund,1/4/2009,75.98
NA Equity Fund,1/5/2009,75.69
NA Equity Fund,1/6/2009,76.43
NA Equity Fund,1/7/2009,74.11
NA Equity Fund,1/8/2009,74.37
NA Equity Fund,1/9/2009,72.85
NA Equity Fund,1/10/2009,72.85
NA Equity Fund,1/11/2009,72.85
NA Equity Fund,1/12/2009,71.16
NA Equity Fund,1/13/2009,71.16
NA Equity Fund,1/14/2009,68.93
NA Equity Fund,1/15/2009,69.09
NA Equity Fund,1/16/2009,69.74
NA Equity Fund,1/17/2009,69.74
NA Equity Fund,1/18/2009,69.74
NA Equity Fund,1/19/2009,69.73
NA Equity Fund,1/20/2009,66
NA Equity Fund,1/21/2009,68.8
NA Equity Fund,1/22/2009,67.58
NA Equity Fund,1/23/2009,67.76
NA Equity Fund,1/24/2009,67.76
NA Equity Fund,1/25/2009,67.76
NA Equity Fund,1/26/2009,67.76
NA Equity Fund,1/27/2009,67.76
NA Equity Fund,1/28/2009,67.76
NA Equity Fund,1/29/2009,69.13
NA Equity Fund,1/30/2009,67.56
NA Equity Fund,1/31/2009,67.56
NA Equity Fund,2/1/2009,67.56
NA Equity Fund,2/2/2009,67.55
NA Equity Fund,2/3/2009,68.67
NA Equity Fund,2/4/2009,68.2
NA Equity Fund,2/5/2009,69.32
NA Equity Fund,2/6/2009,71.08
NA Equity Fund,2/7/2009,71.08
NA Equity Fund,2/8/2009,71.08
NA Equity Fund,2/9/2009,71.17
NA Equity Fund,2/10/2009,67.73
NA Equity Fund,2/11/2009,68.2
NA Equity Fund,2/12/2009,68.19
NA Equity Fund,2/13/2009,67.53
NA Equity Fund,2/14/2009,67.53
NA Equity Fund,2/15/2009,67.53
